GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-25 12:20:10,Piper Sandler,Overweight,Overweight,main
2024-07-24 19:37:46,Stephens & Co.,Equal-Weight,Equal-Weight,main
2024-07-23 10:41:38,JP Morgan,Overweight,Neutral,up
2024-07-22 16:00:39,Truist Securities,Hold,Hold,main
2024-07-18 11:30:57,Piper Sandler,Overweight,Overweight,main
2024-07-12 21:43:41,Scotiabank,Sector Outperform,Sector Outperform,main
2024-06-04 14:53:06,Jefferies,Buy,Buy,main
2024-05-13 15:36:03,Mizuho,Neutral,Neutral,main
2024-05-13 13:28:49,BMO Capital,Outperform,Outperform,main
2024-05-09 19:42:51,Scotiabank,Sector Outperform,Sector Outperform,main
2024-04-30 12:28:18,Piper Sandler,Overweight,Overweight,reit
2024-04-26 13:05:42,Mizuho,Neutral,Neutral,main
2024-04-24 15:15:50,Stephens & Co.,Equal-Weight,Equal-Weight,main
2024-04-19 17:41:30,Piper Sandler,Overweight,Overweight,main
2024-04-17 16:08:54,Wells Fargo,Equal-Weight,Overweight,down
2024-04-17 10:59:18,Morgan Stanley,Overweight,Overweight,main
2024-04-16 11:42:46,Mizuho,Neutral,Neutral,main
2024-04-11 15:17:33,Scotiabank,Sector Outperform,Sector Perform,up
2024-04-10 11:36:36,Bernstein,Market Perform,Underperform,up
2024-04-05 17:34:35,Truist Securities,Hold,Hold,main
2024-04-05 14:02:21,Jefferies,Buy,Buy,main
2024-04-04 12:34:56,Mizuho,Neutral,Neutral,reit
2024-04-02 16:13:24,Goldman Sachs,Buy,Buy,main
2024-03-25 10:12:16,Jefferies,Buy,Buy,main
2024-03-20 09:53:36,JP Morgan,Neutral,Overweight,down
2024-03-13 12:18:00,Mizuho,Neutral,Buy,down
2024-03-12 17:05:09,Truist Securities,Hold,Hold,main
2024-03-12 15:08:17,BMO Capital,Outperform,Outperform,main
2024-03-12 14:13:14,Scotiabank,Sector Perform,Sector Perform,main
2024-03-12 11:23:29,B of A Securities,Buy,Buy,main
