quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,2.26,2.22652,0.03,0.015
2025-03-31,3.06,2.973,0.09,0.0293
2024-12-31,2.35,2.29548,0.05,0.0238
2024-09-30,2.33,2.2123,0.12,0.053200003
