quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,4.87,4.83364,0.04,0.0075
2025-03-31,4.78,4.74394,0.04,0.0076
2024-12-31,4.81,4.72838,0.08,0.0173
2024-09-30,4.62,4.53208,0.09,0.0194
