GradeDate,Firm,ToGrade,FromGrade,Action
2024-02-20 14:22:45,Truist Securities,Buy,Buy,main
2023-02-24 13:54:45,Janney Montgomery Scott,Buy,,init
2023-02-21 13:14:21,Truist Securities,Buy,,main
2021-04-23 16:05:51,Boenning & Scattergood,Outperform,Neutral,up
2020-04-01 12:52:15,SunTrust Robinson Humphrey,Buy,,main
2019-05-31 10:30:43,Buckingham Research,Neutral,Underperform,up
2016-12-02 13:51:30,Macquarie,Neutral,Outperform,down
2015-10-30 07:31:28,SunTrust Robinson Humphrey,Buy,,main
2015-03-25 13:00:00,SunTrust Robinson Humphrey,Buy,,main
2014-02-20 13:00:00,JP Morgan,Market Underperform,Market Perform,down
2013-04-17 14:17:48,JMP Securities,Market Perform,Outperform,down
2013-01-11 13:17:45,Macquarie,Outperform,Neutral,up
