quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.26,0.2025,0.06,0.284
2025-03-31,0.12556,0.175,-0.05,-0.2825
2024-12-31,-0.0211,0.09,-0.11,-1.2344
2024-09-30,0.0748,0.05,0.02,0.496
