GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-26 18:13:02,JMP Securities,Market Outperform,Market Outperform,main
2024-06-05 11:37:45,HC Wainwright & Co.,Buy,Buy,main
2024-05-21 17:09:12,RBC Capital,Outperform,Outperform,reit
2024-04-26 10:52:15,HC Wainwright & Co.,Buy,Buy,main
2024-03-25 14:12:53,RBC Capital,Outperform,Outperform,reit
2024-03-25 10:23:41,HC Wainwright & Co.,Buy,Buy,reit
2024-01-30 15:12:00,RBC Capital,Outperform,Outperform,main
2023-09-27 14:58:49,RBC Capital,Outperform,Outperform,reit
2023-09-06 16:09:42,Truist Securities,Buy,Buy,reit
2023-08-11 10:46:38,HC Wainwright & Co.,Buy,Buy,main
2023-06-30 12:33:03,RBC Capital,Outperform,Outperform,reit
2023-06-05 12:25:00,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-05-12 12:37:05,HC Wainwright & Co.,Buy,Buy,reit
2023-03-20 11:54:47,Truist Securities,Buy,,main
2023-03-16 10:20:26,HC Wainwright & Co.,Buy,,reit
2022-12-02 19:32:42,B of A Securities,Underperform,Buy,down
2022-11-15 12:59:27,RBC Capital,Outperform,,main
2022-08-23 13:42:17,Truist Securities,Buy,,main
2022-08-11 17:57:55,SVB Leerink,Outperform,,main
2022-03-25 11:53:30,RBC Capital,Outperform,,main
2022-02-17 15:31:27,HC Wainwright & Co.,Buy,,main
2022-02-16 10:01:55,SVB Leerink,Outperform,,main
2021-11-12 11:55:07,Morgan Stanley,Equal-Weight,Overweight,down
2021-11-11 11:23:24,HC Wainwright & Co.,Buy,,main
2021-11-10 17:34:42,SVB Leerink,Outperform,,main
2021-11-10 13:47:21,RBC Capital,Outperform,,main
2021-11-10 12:43:14,JMP Securities,Market Outperform,,main
2021-08-18 11:40:06,Morgan Stanley,Overweight,,main
2021-05-13 10:23:06,HC Wainwright & Co.,Buy,,main
2021-04-08 11:47:19,Morgan Stanley,Overweight,,init
2020-11-03 12:20:25,Truist Securities,Buy,,init
2020-10-26 10:13:49,JMP Securities,Market Outperform,,init
2019-11-13 14:23:03,B of A Securities,Buy,,main
2019-09-27 11:22:01,HC Wainwright & Co.,Buy,,init
2019-05-13 13:21:27,SVB Leerink,Outperform,,init
2019-05-13 12:48:18,B of A Securities,Buy,,init
2019-05-13 12:27:26,RBC Capital,Outperform,,init
