quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,-0.98,-0.43667,-0.54,-1.2443
2024-06-30,-0.432,-0.37,-0.06,-0.1676
2024-03-31,-0.68345,-0.57,-0.11,-0.199
2023-12-31,-2.07,-0.99,-1.08,-1.0909
