quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,0.42,0.51783,-0.1,-0.1889
2025-01-31,0.64,0.41368,0.23,0.5471
2024-10-31,0.54,0.65431,-0.11,-0.17469999
2024-07-31,0.35,0.2603,0.09,0.3446
