quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.75,0.72522,0.02,0.0342
2025-03-31,0.75,0.67251,0.08,0.115200005
2024-12-31,0.7,0.65685,0.04,0.0657
2024-09-30,0.63,0.58853,0.04,0.0705
