quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.65904,-0.6331,-0.03,-0.040999997
2025-03-31,0.23653,0.1639,0.07,0.4431
2024-12-31,1.05682,1.07373,-0.02,-0.015700001
2024-09-30,0.03591,-0.03918,0.08,1.9165
