GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-25 15:23:02,RBC Capital,Sector Perform,Sector Perform,reit
2024-07-24 13:26:33,B of A Securities,Buy,Buy,main
2024-07-08 19:08:27,JP Morgan,Neutral,Neutral,main
2024-06-25 14:46:21,Evercore ISI Group,In-Line,In-Line,main
2024-06-07 11:43:45,BTIG,Neutral,,init
2024-06-06 14:29:05,Jefferies,Buy,Hold,up
2024-04-10 16:06:57,Wells Fargo,Overweight,Overweight,main
2024-04-04 09:05:00,Wolfe Research,Outperform,Peer Perform,up
2024-04-03 18:55:26,JP Morgan,Neutral,Neutral,main
2024-03-28 14:22:12,Evercore ISI Group,In-Line,In-Line,main
2024-03-27 16:57:14,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-02-29 11:55:39,UBS,Neutral,Neutral,main
2024-02-23 18:22:45,Piper Sandler,Neutral,Neutral,main
2024-02-23 16:34:40,Citigroup,Buy,Buy,main
2024-02-22 11:08:31,Evercore ISI Group,In-Line,Outperform,down
2024-02-21 15:10:16,RBC Capital,Sector Perform,Sector Perform,main
2024-01-29 14:29:29,BMO Capital,Market Perform,Market Perform,main
2024-01-29 10:30:51,Wolfe Research,Peer Perform,Underperform,up
2024-01-26 18:43:22,Piper Sandler,Neutral,Neutral,main
2024-01-26 15:50:43,JP Morgan,Neutral,Neutral,main
2024-01-26 14:59:53,RBC Capital,Sector Perform,Sector Perform,main
2024-01-10 11:13:56,Deutsche Bank,Hold,,init
2024-01-10 09:57:11,BMO Capital,Market Perform,Outperform,down
2024-01-08 12:19:18,Baird,Neutral,Outperform,down
2024-01-04 12:20:54,JP Morgan,Neutral,Overweight,down
2024-01-02 11:19:17,Barclays,Equal-Weight,Equal-Weight,main
2023-12-18 13:47:27,Goldman Sachs,Buy,Buy,main
2023-12-13 12:55:50,Morgan Stanley,Equal-Weight,Underweight,up
2023-12-06 15:04:16,B of A Securities,Buy,Neutral,up
2023-12-04 13:15:21,Wells Fargo,Overweight,Overweight,main
2023-10-27 15:59:26,Piper Sandler,Neutral,Neutral,main
2023-10-27 12:58:59,Morgan Stanley,Underweight,Underweight,main
2023-10-17 15:42:17,JP Morgan,Overweight,Overweight,main
2023-10-13 10:48:36,HSBC,Reduce,,init
2023-10-06 15:33:26,Citigroup,Buy,Buy,main
2023-10-03 14:04:00,Morgan Stanley,Underweight,Underweight,main
2023-07-21 13:32:26,Morgan Stanley,Underweight,Underweight,main
2023-07-21 13:01:39,Stephens & Co.,Underweight,Underweight,main
2023-07-21 12:51:57,Piper Sandler,Neutral,Neutral,main
2023-07-21 11:19:12,Wells Fargo,Overweight,Overweight,main
2023-07-21 11:01:55,Citigroup,Buy,Buy,main
2023-07-18 12:31:53,Stephens & Co.,Underweight,Underweight,reit
2023-07-13 13:27:22,Morgan Stanley,Underweight,Underweight,main
2023-07-11 14:53:03,Jefferies,Hold,Hold,main
2023-07-10 14:14:05,Citigroup,Buy,Buy,main
2023-07-06 13:40:43,Piper Sandler,Neutral,Neutral,main
2023-06-26 14:30:01,JP Morgan,Overweight,Overweight,main
2023-06-16 12:50:57,Morgan Stanley,Underweight,,reit
2023-06-06 13:12:52,B of A Securities,Neutral,Neutral,main
2023-06-02 10:32:14,Citigroup,Buy,Buy,main
2023-04-28 15:01:06,BMO Capital,Outperform,,main
2023-04-28 13:08:44,Morgan Stanley,Underweight,,main
2023-04-28 12:13:24,Credit Suisse,Outperform,,main
2023-04-28 11:42:23,Citigroup,Buy,,main
2023-04-17 09:59:17,JP Morgan,Overweight,,main
2023-04-12 16:05:41,Barclays,Equal-Weight,,main
2023-04-11 14:43:33,B of A Securities,Neutral,,main
2023-04-05 13:13:59,Morgan Stanley,Underweight,,main
2023-03-31 11:45:30,Wells Fargo,Overweight,,main
2023-03-02 13:10:08,Odeon Capital,Sell,Hold,down
2023-02-08 15:33:03,Morgan Stanley,Underweight,,main
2023-01-25 14:25:08,JP Morgan,Overweight,,main
2023-01-25 12:28:43,BMO Capital,Outperform,,main
2023-01-10 10:09:50,Jefferies,Hold,Buy,down
2023-01-05 12:17:33,Stephens & Co.,Underweight,Equal-Weight,down
2023-01-04 12:57:38,Wells Fargo,Overweight,,main
2023-01-03 11:06:54,Barclays,Equal-Weight,Overweight,down
2022-12-01 11:23:23,Morgan Stanley,Underweight,Equal-Weight,down
2022-11-21 14:21:42,UBS,Neutral,,init
2022-11-15 14:36:43,B of A Securities,Neutral,Buy,down
2022-10-31 10:52:21,Barclays,Overweight,,main
2022-10-28 14:45:07,Morgan Stanley,Equal-Weight,,main
2022-10-18 13:03:12,JP Morgan,Overweight,,main
2022-10-13 11:53:31,Citigroup,Buy,,main
2022-10-07 11:39:37,Wells Fargo,Overweight,,main
2022-09-26 12:56:37,Piper Sandler,Neutral,,main
2022-07-25 11:56:25,BMO Capital,Outperform,,main
2022-07-25 11:52:08,Citigroup,Buy,,main
2022-07-25 10:39:57,Barclays,Overweight,,main
2022-07-22 13:54:08,Stephens & Co.,Equal-Weight,,main
2022-07-22 12:34:46,Deutsche Bank,Buy,,main
2022-07-22 11:53:34,Morgan Stanley,Equal-Weight,,main
2022-07-13 11:20:57,Wells Fargo,Overweight,,main
2022-07-12 11:26:56,Morgan Stanley,Equal-Weight,Overweight,down
2022-07-12 10:06:05,Oppenheimer,Perform,Outperform,down
2022-06-29 11:20:57,Piper Sandler,Neutral,,main
2022-06-17 09:50:41,Baird,Outperform,Neutral,up
2022-05-12 10:31:41,Wolfe Research,Underperform,Peer Perform,down
2022-04-27 14:16:28,BMO Capital,Outperform,,main
2022-04-27 13:15:57,Stephens & Co.,Equal-Weight,,main
2022-04-27 12:08:44,Morgan Stanley,Overweight,,main
2022-04-27 11:14:25,Wells Fargo,Overweight,,main
2022-04-27 09:00:45,Piper Sandler,Neutral,Overweight,down
2022-04-06 11:29:32,Wells Fargo,Overweight,,main
2022-03-28 11:53:08,Morgan Stanley,Overweight,,main
2022-03-17 11:06:34,Wolfe Research,Peer Perform,Outperform,down
2022-02-01 13:41:31,Morgan Stanley,Overweight,,main
2022-01-26 13:09:51,Credit Suisse,Outperform,,main
2022-01-26 11:50:04,Stephens & Co.,Equal-Weight,,main
2022-01-19 15:27:14,JP Morgan,Overweight,,main
2022-01-03 17:18:45,Barclays,Overweight,,main
2021-12-06 13:46:22,Morgan Stanley,Overweight,,main
2021-12-01 11:07:21,Baird,Neutral,Underperform,up
2021-11-02 12:00:28,Oppenheimer,Outperform,,main
2021-10-27 13:53:41,Deutsche Bank,Buy,,main
2021-10-27 13:43:56,Barclays,Overweight,,main
2021-10-27 13:15:13,Morgan Stanley,Overweight,,main
2021-10-13 12:11:40,Oppenheimer,Outperform,,main
2021-10-05 13:38:18,Piper Sandler,Overweight,,main
2021-08-30 10:48:15,Seaport Global,Neutral,,init
