GradeDate,Firm,ToGrade,FromGrade,Action
2024-05-06 10:25:43,HC Wainwright & Co.,Buy,Buy,reit
2024-03-06 11:48:31,HC Wainwright & Co.,Buy,Buy,main
2024-03-01 15:01:23,Piper Sandler,Overweight,Overweight,main
2023-08-11 11:14:32,HC Wainwright & Co.,Buy,Buy,main
2023-08-08 11:22:34,HC Wainwright & Co.,Buy,Buy,main
2023-05-09 11:03:23,HC Wainwright & Co.,Buy,,main
2023-03-29 10:46:53,HC Wainwright & Co.,Buy,,reit
2023-03-07 11:19:17,HC Wainwright & Co.,Buy,,main
2022-09-16 10:07:16,HC Wainwright & Co.,Buy,,main
2022-09-13 10:42:43,Piper Sandler,Overweight,,main
2022-08-29 11:44:43,Baird,Outperform,,main
2022-05-09 10:26:45,HC Wainwright & Co.,Buy,,main
2022-02-28 12:10:55,HC Wainwright & Co.,Buy,,main
2021-12-08 10:07:22,Baird,Outperform,,init
2021-08-10 10:34:48,HC Wainwright & Co.,Buy,,main
2021-05-10 11:12:04,HC Wainwright & Co.,Buy,,main
2020-10-22 10:46:42,HC Wainwright & Co.,Buy,,init
2020-10-08 09:14:14,Piper Sandler,Overweight,,init
2020-09-18 14:42:08,Maxim Group,Buy,,main
