quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,0.6,0.4725,0.13,0.2698
2025-01-31,0.19,0.01333,0.18,13.2536
2024-10-31,0.61,0.55667,0.05,0.0958
2024-07-31,0.73,0.70667,0.02,0.033
