quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.4,-0.02383,0.42,17.7856
2025-03-31,-0.9,-0.90607,0.01,0.0067000003
2024-12-31,0.92,0.90267,0.02,0.019199999
2024-09-30,0.73,0.90922,-0.18,-0.19709998
