quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,6.27,6.62571,-0.36,-0.0537
2025-03-31,3.61,3.41857,0.19,0.055999998
2024-12-31,4.47,4.42,0.05,0.0113
2024-09-30,5.78,5.82,-0.04,-0.0069
