quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,,0.28254,,
2025-03-31,0.22867,0.20453,0.02,0.118
2024-12-31,0.394,0.18716,0.21,1.1051999
2024-09-30,0.2322,0.18628,0.05,0.2465
