quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.03,-0.06,0.03,0.5
2025-03-31,-0.03,-0.0525,0.02,0.4286
2024-12-31,-0.04,-0.088,0.05,0.5455
2024-09-30,-0.1,-0.142,0.04,0.2958
