quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-12-31,0.45,1.81,-1.36,-0.7514
2024-09-30,-0.25,-1.36,1.11,0.8162
2024-06-30,-0.41,-0.43,0.02,0.0465
2024-03-31,0.08,0.93,-0.85,-0.91400003
