GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-26 11:59:21,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-07-22 16:16:15,Truist Securities,Hold,Hold,main
2024-07-09 12:56:58,RBC Capital,Sector Perform,Sector Perform,reit
2024-07-03 13:21:01,RBC Capital,Sector Perform,Sector Perform,reit
2024-07-01 12:50:19,Truist Securities,Hold,Hold,main
2024-06-27 14:42:01,Stephens & Co.,Overweight,Overweight,reit
2024-06-25 10:59:12,Truist Securities,Hold,,init
2024-06-21 09:58:07,Stephens & Co.,Overweight,,init
2024-05-13 15:31:46,Mizuho,Buy,Buy,main
2024-05-10 15:18:50,RBC Capital,Sector Perform,Sector Perform,main
2024-04-22 13:12:12,Susquehanna,Neutral,Neutral,main
2024-04-22 12:19:10,Keybanc,Overweight,Overweight,main
2024-04-18 12:50:12,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-04-12 12:14:30,Keybanc,Overweight,Overweight,main
2024-04-09 15:09:05,JP Morgan,Overweight,Overweight,main
2024-04-05 11:31:37,Mizuho,Buy,Buy,main
2024-03-08 16:40:11,RBC Capital,Sector Perform,Sector Perform,main
2024-03-06 13:01:59,Mizuho,Buy,Buy,main
2024-02-26 13:36:18,Susquehanna,Neutral,Neutral,main
2024-02-05 15:44:13,RBC Capital,Sector Perform,Sector Perform,reit
2024-01-31 11:28:56,Seaport Global,Buy,Neutral,up
2024-01-11 16:11:57,Keybanc,Overweight,Overweight,main
2024-01-08 17:55:26,Raymond James,Outperform,Outperform,main
2024-01-03 17:01:55,Mizuho,Buy,Buy,main
2023-10-18 14:01:48,Susquehanna,Neutral,Neutral,main
2023-10-05 16:09:12,RBC Capital,Sector Perform,Sector Perform,reit
2023-09-18 14:43:41,Mizuho,Buy,Buy,main
2023-08-30 13:14:50,RBC Capital,Sector Perform,Sector Perform,main
2023-08-16 11:17:03,Mizuho,Buy,Buy,main
2023-08-16 09:43:55,JP Morgan,Overweight,Neutral,up
2023-07-24 14:21:29,Raymond James,Outperform,Outperform,main
2023-07-13 14:47:58,RBC Capital,Sector Perform,Sector Perform,main
2023-07-11 11:12:48,Mizuho,Buy,Buy,main
2023-05-19 11:01:39,Mizuho,Buy,Buy,main
2023-05-03 14:48:39,RBC Capital,Sector Perform,,reit
2023-04-21 14:06:04,Raymond James,Outperform,,main
2023-04-21 12:57:00,Susquehanna,Neutral,,main
2023-03-31 10:57:27,Raymond James,Outperform,,main
2023-03-24 13:51:54,RBC Capital,Sector Perform,,reit
2023-03-10 18:08:21,Mizuho,Buy,Buy,main
2023-03-01 11:36:42,Cowen & Co.,Market Perform,Outperform,down
2023-02-27 14:25:53,Susquehanna,Neutral,,main
2023-02-22 11:41:37,Barclays,Underweight,,main
2023-01-26 13:22:25,Raymond James,Outperform,,main
2023-01-10 09:53:55,Mizuho,Buy,,init
2023-01-04 11:31:49,JP Morgan,Neutral,Overweight,down
2022-12-08 09:36:05,Keybanc,Overweight,,main
2022-11-14 13:02:23,RBC Capital,Sector Perform,,main
2022-10-19 12:43:08,Barclays,Underweight,,main
2022-09-20 09:06:26,Keybanc,Overweight,,init
2022-07-26 11:52:01,Raymond James,Outperform,,main
2022-06-14 11:45:00,Barclays,Underweight,,main
2022-04-25 12:23:19,Raymond James,Outperform,,main
2022-04-08 08:52:14,Keybanc,Overweight,,main
2022-03-28 11:11:42,Raymond James,Outperform,,main
2022-03-14 12:03:17,Wells Fargo,Overweight,,main
2022-01-20 11:11:27,Keybanc,Overweight,,main
2022-01-05 11:23:55,Wells Fargo,Overweight,Equal-Weight,up
2021-12-27 11:29:06,Barclays,Underweight,,main
2021-12-22 12:37:08,Stifel,Buy,,main
2021-12-10 11:23:05,Cowen & Co.,Outperform,Market Perform,up
2021-11-03 08:46:45,Keybanc,Overweight,,main
2021-11-02 11:29:20,RBC Capital,Sector Perform,,main
2021-11-02 11:23:48,Raymond James,Outperform,,main
2021-10-26 11:20:59,Raymond James,Outperform,Market Perform,up
2021-10-19 09:51:04,Keybanc,Overweight,,main
2021-10-07 08:44:25,Keybanc,Overweight,,main
2021-09-15 12:47:40,JP Morgan,Overweight,Neutral,up
2021-06-10 11:10:25,RBC Capital,Sector Perform,Outperform,down
2021-05-19 13:58:48,Wells Fargo,Equal-Weight,,main
2021-04-09 10:18:05,Keybanc,Overweight,,main
2021-03-18 10:07:25,Keybanc,Overweight,,main
2021-03-11 10:59:52,Keybanc,Overweight,,main
2021-03-09 11:35:40,Wells Fargo,Equal-Weight,Overweight,down
2021-02-03 12:40:55,JP Morgan,Neutral,Underweight,up
2021-01-21 09:55:55,KeyBanc,Overweight,,main
2021-01-14 16:06:25,Barclays,Underweight,Equal-Weight,down
2021-01-14 10:37:50,KeyBanc,Overweight,,main
2021-01-11 11:26:55,RBC Capital,Outperform,Sector Perform,up
2021-01-07 09:47:26,KeyBanc,Overweight,,main
2020-11-20 11:43:39,Stifel,Buy,Hold,up
2020-11-03 15:17:38,MKM Partners,Buy,,main
2020-10-20 08:59:37,Keybanc,Overweight,,main
2020-07-27 14:02:17,Seaport Global,Neutral,,init
2020-07-13 17:52:10,Scotiabank,Sector Underperform,,main
2020-06-25 12:30:08,Wells Fargo,Overweight,,main
2020-06-11 08:49:52,Keybanc,Overweight,,main
2020-04-30 14:55:21,Susquehanna,Neutral,,main
2020-04-30 14:29:42,BMO Capital,Market Perform,,main
2020-04-30 12:18:23,MKM Partners,Buy,,main
2020-04-20 17:38:41,SunTrust Robinson Humphrey,Hold,,main
2020-04-03 15:48:44,Wells Fargo,Overweight,,main
2020-03-26 11:15:44,Keybanc,Overweight,,main
2020-03-10 11:22:37,Wells Fargo,Overweight,Equal-Weight,up
2020-03-09 17:12:18,Raymond James,Market Perform,Outperform,down
2020-02-21 13:20:39,RBC Capital,Sector Perform,,main
2020-02-21 12:37:44,Raymond James,Outperform,,main
2020-02-20 13:11:31,B of A Securities,Underperform,,main
2020-02-05 11:09:13,Barclays,Equal-Weight,Underweight,up
2020-01-09 16:18:43,Wells Fargo,Equal-Weight,,main
2019-11-12 13:10:56,Wells Fargo,Market Perform,,main
2019-10-15 09:51:07,Keybanc,Overweight,,main
2019-10-10 12:28:01,Seaport Global,Neutral,Buy,down
2019-09-20 11:44:06,Wells Fargo,Market Perform,,main
2019-09-16 10:19:51,Keybanc,Overweight,Sector Weight,up
2019-08-30 14:29:03,Barclays,Underweight,,main
2019-07-30 10:42:12,SunTrust Robinson Humphrey,Hold,,init
2019-07-29 11:27:03,Jefferies,Hold,,init
2019-07-08 11:12:02,Wells Fargo,Market Perform,Outperform,down
2019-07-01 11:24:59,Barclays,Underweight,Equal-Weight,down
2019-06-27 11:17:43,Keybanc,Sector Weight,,init
2019-05-23 14:02:18,Capital One,Overweight,Equal-Weight,up
2019-04-17 11:45:31,Susquehanna,Neutral,Positive,down
2019-04-09 11:42:58,Cowen & Co.,Outperform,,init
2019-03-29 10:51:42,Stephens & Co.,Overweight,,init
2019-02-26 11:16:31,Barclays,Equal-Weight,Overweight,down
2019-02-22 16:02:05,Macquarie,Neutral,Outperform,down
2019-01-16 13:59:42,Barclays,Overweight,,init
2018-12-10 13:22:21,Seaport Global,Buy,Neutral,up
2018-10-24 10:27:20,Wells Fargo,Outperform,Market Perform,up
2018-08-02 11:54:13,Stifel,Buy,Buy,main
2018-07-23 12:46:51,JP Morgan,Overweight,Overweight,main
2018-07-20 11:20:15,Stifel,Buy,Buy,main
2018-07-12 12:29:04,B. Riley Securities,Neutral,Buy,down
2018-06-04 12:58:20,Credit Suisse,Neutral,Outperform,down
2018-05-10 12:34:53,Tudor Pickering,Buy,Hold,up
2018-05-04 12:35:51,Stifel,Buy,Buy,main
2018-04-23 11:49:38,Stifel,Buy,Buy,main
2018-03-08 15:05:04,B of A Securities,Neutral,Neutral,main
2018-02-20 12:48:59,Citigroup,Positive,Neutral,up
2018-02-06 13:36:24,B. Riley Securities,Buy,,init
2018-02-02 16:38:11,Deutsche Bank,Buy,,init
2017-12-12 16:12:16,Credit Suisse,Outperform,,init
2017-11-20 16:55:56,Barclays,Overweight,,main
2017-10-23 10:38:55,JP Morgan,Overweight,Neutral,up
2017-10-11 17:27:10,Barclays,Overweight,,main
2017-08-08 19:15:25,Barclays,Overweight,,main
2017-06-21 12:37:44,Seaport Global,Neutral,Buy,down
2017-06-02 10:52:30,Credit Suisse,Outperform,,init
2017-05-11 10:16:49,B of A Securities,Neutral,Buy,down
2017-01-04 14:56:24,B of A Securities,Buy,,init
2016-12-01 10:21:02,Stifel,Buy,Hold,up
2016-10-18 04:00:00,Capital One,Overweight,Equal-Weight,up
2016-10-03 18:52:35,Macquarie,Outperform,,main
2016-08-30 12:54:50,Seaport Global,Buy,Neutral,up
2016-08-29 12:09:49,Williams Capital,Buy,,init
2016-08-23 02:18:34,Mitsubishi UFJ,Neutral,Underweight,up
2016-08-15 10:57:55,Piper Sandler,Overweight,Neutral,up
2016-08-10 13:20:57,Deutsche Bank,Hold,,main
2016-08-10 10:36:48,Keybanc,Overweight,Sector Weight,up
2016-08-09 14:46:03,KLR Group,Buy,Accumulate,up
2016-08-04 16:22:58,Barclays,Overweight,,main
2016-06-14 16:46:31,Deutsche Bank,Hold,,main
2016-05-05 12:03:51,Mitsubishi UFJ,Underweight,Neutral,down
2016-04-21 11:17:03,Guggenheim,Neutral,Buy,down
2016-04-18 14:54:50,KLR Group,Accumulate,Buy,down
2016-04-06 09:53:20,Stifel,Hold,Buy,down
2016-03-15 18:03:29,JP Morgan,Neutral,,main
2016-03-11 17:07:30,Deutsche Bank,Hold,,main
2016-02-09 16:50:52,JP Morgan,Neutral,,main
2016-02-03 13:47:52,GMP Securities,Buy,,init
2016-01-29 09:45:24,Barclays,Overweight,,main
2016-01-28 18:01:42,Barclays,Overweight,,main
2016-01-26 17:31:16,Susquehanna,Neutral,,main
2016-01-19 15:41:24,Capital One,Equal-Weight,Overweight,down
2016-01-13 16:16:30,Seaport Global,Neutral,Accumulate,down
2015-12-09 15:51:40,Deutsche Bank,Hold,,main
2015-12-09 10:53:35,JP Morgan,Neutral,,init
2015-11-18 12:23:13,BMO Capital,Market Perform,Outperform,down
2015-11-02 11:22:23,Guggenheim,Buy,Neutral,up
2015-08-24 15:00:00,Susquehanna,Neutral,,main
2015-07-29 12:49:30,Raymond James,Outperform,Market Perform,up
2015-07-14 15:00:00,Deutsche Bank,Hold,,main
2015-07-13 15:00:00,Barclays,Overweight,,main
2015-06-04 13:00:00,Deutsche Bank,Hold,,main
2015-06-03 13:00:00,Barclays,Overweight,,main
2015-04-28 15:49:00,Seaport Global,Accumulate,Buy,down
2015-04-06 13:00:00,Deutsche Bank,Hold,,main
