quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.07,-0.0775,0.01,0.0968
2025-03-31,-0.11,-0.115,0.01,0.0435
2024-12-31,-0.44,-0.1625,-0.28,-1.7077
2024-09-30,-0.22,-0.1575,-0.06,-0.3968
