quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2023-09-30,-12.4,-7.6,-4.8,-0.6316
2023-06-30,-17.2,-7.2,-10.0,-1.3889
2023-03-31,-7.2,-8.2,1.0,0.122
2022-12-31,-6.4,-10.6,4.2,0.3962
