GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-25 13:21:50,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-07-25 13:05:15,Wedbush,Neutral,Neutral,reit
2024-07-24 15:37:02,B. Riley Securities,Buy,Buy,reit
2024-07-24 11:52:57,Piper Sandler,Neutral,Neutral,main
2024-07-19 12:51:49,JMP Securities,Market Outperform,Market Outperform,main
2024-07-10 12:46:51,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2024-05-09 12:30:06,Piper Sandler,Neutral,Neutral,reit
2024-04-29 12:14:58,Wedbush,Neutral,Neutral,reit
2024-04-19 15:59:37,JMP Securities,Market Outperform,Market Outperform,reit
2024-04-18 15:27:44,JMP Securities,Market Outperform,Market Outperform,reit
2024-02-07 10:38:42,B. Riley Securities,Buy,Buy,main
2024-01-10 12:16:29,Deutsche Bank,Hold,,init
2023-12-06 12:58:07,UBS,Neutral,,init
2023-10-30 12:35:25,Wedbush,Neutral,Neutral,main
2023-07-31 12:35:06,Credit Suisse,Outperform,Outperform,main
2023-07-21 10:34:11,JMP Securities,Outperform,Outperform,main
2023-05-08 12:04:46,Wells Fargo,Equal-Weight,,main
2023-05-02 12:17:21,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-24 11:52:28,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-21 11:06:15,JMP Securities,Outperform,,main
2023-02-17 11:46:18,BTIG,Neutral,Buy,down
2023-02-07 09:54:56,Piper Sandler,Neutral,Overweight,down
2022-11-30 11:45:53,JonesTrading,Hold,Buy,down
2022-10-25 13:51:33,B. Riley Securities,Buy,,main
2022-10-20 13:11:29,JMP Securities,Market Outperform,,main
2022-09-30 13:19:27,Piper Sandler,Overweight,,main
2022-07-01 14:24:37,B. Riley Securities,Buy,,main
2022-06-28 11:40:58,Piper Sandler,Overweight,,main
2022-05-06 16:19:20,JonesTrading,Buy,,main
2022-04-26 11:19:38,JMP Securities,Market Outperform,,main
2022-04-05 13:18:02,Piper Sandler,Overweight,,main
2022-01-07 16:15:33,JonesTrading,Buy,,init
2022-01-07 13:34:53,BTIG,Buy,Neutral,up
2021-11-09 15:56:30,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2021-10-18 14:05:15,JMP Securities,Market Outperform,,main
2021-09-09 10:59:32,B. Riley Securities,Buy,,init
2021-06-07 10:59:21,Barclays,Equal-Weight,,main
2021-05-13 14:24:29,Wells Fargo,Equal-Weight,,main
2020-12-18 12:45:00,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2020-11-25 16:59:17,B of A Securities,Neutral,,main
2020-11-24 11:30:47,BTIG,Neutral,,init
2020-10-09 11:59:31,Barclays,Equal-Weight,,main
2020-07-06 13:45:50,Credit Suisse,Outperform,,main
2020-06-15 13:15:40,Credit Suisse,Outperform,,main
2020-05-20 12:25:21,Credit Suisse,Outperform,,main
2020-05-15 12:22:20,Deutsche Bank,Buy,,main
2020-04-28 11:38:14,B of A Securities,Neutral,Buy,down
2019-12-02 13:20:25,Compass Point,Neutral,,init
2019-10-11 12:08:43,Deutsche Bank,Buy,,init
2019-09-23 12:34:06,B of A Securities,Buy,,init
2019-05-24 10:56:28,Piper Sandler,Overweight,,init
2019-03-27 11:06:55,Nomura,Buy,,init
2019-02-25 11:31:48,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2018-11-02 14:18:46,JMP Securities,Market Outperform,Market Outperform,main
2018-09-25 13:04:48,Credit Suisse,Outperform,Outperform,main
2018-07-25 16:14:07,Barclays,Equal-Weight,Equal-Weight,main
2016-10-06 10:31:15,Wedbush,Neutral,,init
2016-08-08 13:50:36,"Keefe, Bruyette & Woods",Outperform,,main
2016-07-25 16:23:08,Barclays,Equal-Weight,,main
2016-06-13 16:24:26,"Keefe, Bruyette & Woods",Outperform,,main
2016-03-09 17:54:21,JMP Securities,Market Outperform,,main
2016-02-05 08:50:19,Barclays,Equal-Weight,Overweight,down
2016-02-04 12:10:21,Wells Fargo,Market Perform,Outperform,down
2015-12-10 12:14:24,Barclays,Overweight,,init
2015-09-11 19:12:13,JMP Securities,Market Outperform,,main
2015-08-10 15:00:00,"Keefe, Bruyette & Woods",Outperform,,main
2015-08-07 11:24:59,Citigroup,Neutral,Buy,down
2015-07-27 12:13:13,Compass Point,Buy,Neutral,up
2015-07-07 11:54:20,Wells Fargo,Outperform,Market Perform,up
2015-06-29 08:39:34,Nomura,Neutral,,init
2015-05-11 13:00:00,"Keefe, Bruyette & Woods",Outperform,,main
2015-05-08 13:00:00,Citigroup,Buy,,main
2015-02-06 14:00:00,Citigroup,Buy,,main
2015-02-05 13:28:54,Compass Point,Neutral,Buy,down
2014-10-10 12:30:00,Imperial Capital,Neutral,,init
2014-10-10 11:34:02,Piper Sandler,Neutral,,init
2014-05-08 15:08:44,Wells Fargo,Market Perform,Outperform,down
2014-05-08 12:01:12,Compass Point,Buy,,main
2014-02-06 13:12:59,Compass Point,Buy,,main
2013-08-09 14:25:45,Compass Point,Buy,,main
2013-07-11 12:14:05,FBR Capital,Outperform,,init
2013-06-27 20:21:22,Jefferies,Buy,,init
2013-06-13 12:54:03,Compass Point,Buy,,init
2013-04-26 10:23:02,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2013-02-04 11:53:51,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2012-12-11 10:52:08,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2012-11-21 12:03:00,Sterne Agee,Buy,,init
2012-08-03 14:29:00,Citigroup,Buy,,main
2012-02-09 12:04:00,Citigroup,Buy,,main
