GradeDate,Firm,ToGrade,FromGrade,Action
2024-06-21 17:36:45,Needham,Buy,Buy,reit
2024-05-09 09:57:02,Needham,Buy,Buy,reit
2024-04-30 15:42:00,Lake Street,Buy,,init
2024-04-11 12:14:50,Needham,Buy,Buy,reit
2024-02-29 12:46:33,Needham,Buy,Buy,main
2024-01-05 18:08:20,Needham,Buy,Buy,reit
2023-11-08 16:25:54,Needham,Buy,Buy,main
2023-08-09 10:21:24,HC Wainwright & Co.,Buy,Buy,main
2023-08-09 10:03:22,Needham,Buy,Buy,reit
2023-05-04 11:44:56,HC Wainwright & Co.,Buy,,reit
2023-05-04 09:41:41,Needham,Buy,,main
2023-02-27 12:56:42,Morgan Stanley,Equal-Weight,,main
2023-02-24 11:13:27,HC Wainwright & Co.,Buy,,main
2023-02-24 10:09:47,Needham,Buy,,reit
2023-02-06 11:41:20,Needham,Buy,Hold,up
2022-11-04 13:16:32,Morgan Stanley,Equal-Weight,,main
2022-11-03 11:40:07,Citigroup,Buy,,main
2022-11-03 10:10:49,HC Wainwright & Co.,Buy,,main
2022-08-04 10:41:15,HC Wainwright & Co.,Buy,,main
2022-05-06 13:15:33,Morgan Stanley,Equal-Weight,,main
2022-05-05 13:10:23,Citigroup,Buy,,main
2022-05-05 10:13:32,HC Wainwright & Co.,Buy,,main
2022-02-25 15:12:04,Oppenheimer,Outperform,,main
2022-02-25 12:38:47,Citigroup,Buy,,main
2022-02-25 11:23:06,HC Wainwright & Co.,Buy,,main
2021-11-08 14:26:24,Morgan Stanley,Equal-Weight,Overweight,down
2021-11-03 10:20:26,Needham,Hold,Buy,down
2021-09-20 15:54:11,Needham,Buy,,main
2021-05-07 12:31:45,Morgan Stanley,Overweight,,main
2021-05-06 11:38:10,Needham,Buy,,main
2021-05-06 10:34:56,Oppenheimer,Outperform,Perform,up
2021-03-01 14:22:49,Morgan Stanley,Overweight,,main
2021-01-28 12:12:39,Truist Securities,Buy,,init
2021-01-13 11:10:17,HC Wainwright & Co.,Buy,,main
2020-11-12 11:35:07,Needham,Buy,,main
2020-11-09 13:42:14,Morgan Stanley,Overweight,,main
2020-11-06 11:26:22,Oppenheimer,Perform,Outperform,down
2020-10-19 13:56:33,Citigroup,Buy,,init
2020-10-08 09:49:08,BTIG,Buy,,init
2020-08-27 10:03:16,HC Wainwright & Co.,Buy,,init
2020-08-18 08:57:54,Needham,Buy,,init
2020-08-07 14:05:31,Morgan Stanley,Overweight,,main
2020-05-08 12:56:02,Morgan Stanley,Overweight,,main
2020-03-26 13:30:45,Morgan Stanley,Overweight,,main
2019-11-15 13:36:22,Morgan Stanley,Overweight,,main
2019-09-26 10:48:37,B of A Securities,Buy,Neutral,up
2019-07-15 13:06:28,Cowen & Co.,Outperform,,init
2019-07-15 12:04:30,B of A Securities,Neutral,,init
2019-07-15 12:01:19,Oppenheimer,Outperform,,init
2019-07-15 12:00:03,Morgan Stanley,Overweight,,init
