quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.32,0.3389,-0.02,-0.0558
2025-03-31,0.22,0.43389,-0.21,-0.493
2024-12-31,0.35,0.21796,0.13,0.60580003
2024-09-30,0.3752,0.47072,-0.1,-0.2029
