quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.41,0.4389,-0.03,-0.065799996
2025-03-31,0.31,0.29872,0.01,0.0378
2024-12-31,0.60307,0.59256,0.01,0.0177
2024-09-30,0.73922,0.75178,-0.01,-0.0167
