GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-24 17:29:10,RBC Capital,Outperform,Outperform,main
2024-07-24 16:33:32,Barclays,Equal-Weight,Equal-Weight,main
2024-07-24 16:31:57,Baird,Neutral,Neutral,main
2024-07-24 16:14:12,Morgan Stanley,Overweight,Overweight,main
2024-07-24 15:59:03,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-07-24 14:25:35,Goldman Sachs,Buy,Buy,main
2024-07-24 13:22:02,BMO Capital,Outperform,Outperform,main
2024-07-24 13:10:47,Keybanc,Overweight,Overweight,main
2024-07-09 21:30:25,UBS,Buy,Buy,main
2024-06-12 14:33:49,BMO Capital,Outperform,Outperform,main
2024-05-14 12:59:16,Evercore ISI Group,Outperform,Outperform,main
2024-04-25 22:28:24,Citigroup,Buy,Buy,main
2024-04-25 16:22:28,RBC Capital,Outperform,Outperform,main
2024-04-25 09:36:57,Keybanc,Overweight,Sector Weight,up
2024-04-24 16:23:42,BMO Capital,Outperform,Outperform,reit
2024-04-24 15:27:28,JP Morgan,Overweight,Overweight,main
2024-04-24 14:01:15,Mizuho,Buy,Buy,main
2024-04-24 13:27:00,Loop Capital,Buy,Buy,main
2024-04-24 11:46:22,Baird,Neutral,Neutral,main
2024-04-16 14:57:01,Evercore ISI Group,Outperform,Outperform,main
2024-04-10 18:09:03,Citigroup,Buy,Buy,main
2024-03-26 15:56:58,Evercore ISI Group,Outperform,Outperform,main
2024-03-08 16:22:57,BMO Capital,Outperform,Outperform,main
2024-03-07 11:18:40,UBS,Buy,Neutral,up
2024-03-01 18:48:13,Wolfe Research,Peer Perform,,init
2024-01-29 20:11:38,Barclays,Equal-Weight,Equal-Weight,main
2024-01-26 20:09:23,Evercore ISI Group,Outperform,Outperform,main
2024-01-26 19:42:52,Mizuho,Buy,Buy,main
2024-01-26 15:58:26,JP Morgan,Overweight,Overweight,main
2024-01-26 15:54:09,RBC Capital,Outperform,Outperform,main
2024-01-26 14:09:20,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-01-11 15:47:48,UBS,Neutral,Neutral,main
2024-01-09 13:45:17,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-01-08 11:46:12,Seaport Global,Neutral,Buy,down
2024-01-03 11:55:51,Baird,Neutral,Outperform,down
2024-01-02 13:38:55,Northcoast Research,Neutral,Buy,down
2023-12-21 16:00:51,Argus Research,Buy,Buy,main
2023-12-14 14:02:39,Goldman Sachs,Buy,Buy,main
2023-10-26 15:08:11,Citigroup,Buy,Buy,main
2023-10-25 19:02:06,JP Morgan,Overweight,Overweight,main
2023-10-25 17:15:01,RBC Capital,Outperform,Outperform,main
2023-10-18 12:24:10,B of A Securities,Underperform,Neutral,down
2023-10-04 15:12:45,Citigroup,Buy,Buy,main
2023-09-29 09:32:36,Berenberg,Hold,Hold,main
2023-09-08 16:32:29,Evercore ISI Group,Outperform,Outperform,main
2023-08-25 14:17:00,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-07-27 15:04:32,Citigroup,Buy,Buy,main
2023-07-26 18:41:21,Loop Capital,Buy,Buy,main
2023-07-26 18:37:46,B of A Securities,Neutral,Neutral,main
2023-07-26 15:20:15,Morgan Stanley,Overweight,Overweight,main
2023-07-26 14:18:57,RBC Capital,Outperform,Outperform,main
2023-07-26 13:45:48,Goldman Sachs,Buy,Buy,main
2023-07-26 13:17:33,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-07-26 12:04:11,BMO Capital,Outperform,Outperform,main
2023-07-26 10:08:17,Barclays,Equal-Weight,Equal-Weight,main
2023-07-20 14:59:04,Mizuho,Buy,Buy,main
2023-07-19 18:13:39,Citigroup,Buy,Buy,main
2023-07-18 16:56:52,Deutsche Bank,Buy,Buy,main
2023-07-17 14:37:32,Morgan Stanley,Overweight,Overweight,reit
2023-07-12 12:03:20,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-07-05 13:27:31,B of A Securities,Neutral,Neutral,main
2023-06-26 09:16:00,BMO Capital,Outperform,Market Perform,up
2023-06-14 09:10:20,Citigroup,Buy,,init
2023-06-13 12:20:08,BMO Capital,Market Perform,Market Perform,main
2023-06-12 13:38:28,BMO Capital,Market Perform,Market Perform,main
2023-05-24 12:12:01,Jefferies,Buy,Hold,up
2023-04-27 09:57:45,Barclays,Equal-Weight,,main
2023-04-26 14:17:13,RBC Capital,Outperform,,main
2023-04-26 14:03:31,Loop Capital,Buy,,main
2023-04-26 12:30:52,BMO Capital,Market Perform,,main
2023-04-26 11:11:34,Mizuho,Buy,,main
2023-04-19 10:51:25,Mizuho,Buy,,main
2023-02-08 09:37:25,Keybanc,Sector Weight,Overweight,down
2023-01-31 12:36:34,RBC Capital,Outperform,,main
