GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 13:30:07,Wedbush,Outperform,Outperform,main
2024-07-17 12:44:05,Jefferies,Buy,,init
2024-07-09 13:17:25,Cantor Fitzgerald,Overweight,,reit
2024-07-09 10:41:14,HC Wainwright & Co.,Buy,Buy,reit
2024-05-28 10:39:22,HC Wainwright & Co.,Buy,Buy,main
2024-05-24 16:29:38,Guggenheim,Buy,Buy,main
2024-05-24 14:54:46,Barclays,Overweight,Overweight,main
2024-05-23 16:34:46,Wedbush,Outperform,Outperform,main
2024-05-09 11:15:07,HC Wainwright & Co.,Buy,Buy,reit
2024-04-04 10:56:40,Cantor Fitzgerald,Overweight,,init
2024-03-20 10:54:46,HC Wainwright & Co.,Buy,Buy,main
2024-02-12 11:40:46,Piper Sandler,Overweight,,init
2023-12-08 11:06:47,B. Riley Securities,Buy,,init
2023-08-11 10:48:34,HC Wainwright & Co.,Buy,Buy,main
2023-08-08 10:22:49,HC Wainwright & Co.,Buy,Buy,reit
2023-05-10 13:24:40,Wedbush,Outperform,,reit
2023-03-28 10:31:42,HC Wainwright & Co.,Buy,,main
2022-10-20 10:15:42,HC Wainwright & Co.,Buy,,init
2021-09-20 11:15:33,SVB Leerink,Outperform,,init
2021-09-07 12:24:15,Wedbush,Outperform,,init
2021-09-07 10:04:29,Guggenheim,Buy,,init
2021-09-07 09:00:09,Goldman Sachs,Buy,,init
