GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 17:11:41,Stephens & Co.,Overweight,Overweight,reit
2024-07-22 16:11:37,Truist Securities,Hold,Hold,main
2024-07-15 11:43:28,Stephens & Co.,Overweight,Overweight,main
2024-07-12 21:05:45,Scotiabank,Sector Outperform,Sector Outperform,main
2024-07-12 16:26:24,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-06-21 13:05:38,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-05-24 15:55:22,Citigroup,Neutral,Neutral,main
2024-05-16 10:32:36,Truist Securities,Hold,Buy,down
2024-05-13 14:59:32,Mizuho,Neutral,Neutral,main
2024-05-09 15:53:54,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-05-08 11:58:53,Mizuho,Neutral,Neutral,main
2024-04-22 11:46:24,Susquehanna,Positive,Positive,main
2024-04-11 15:15:21,Scotiabank,Sector Outperform,Sector Perform,up
2024-04-11 14:02:01,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-04-11 11:34:29,Mizuho,Neutral,Neutral,main
2024-04-10 13:59:41,Barclays,Equal-Weight,,init
2024-04-05 17:24:11,Truist Securities,Buy,Buy,main
2024-03-28 18:44:14,Morgan Stanley,Overweight,Overweight,main
2024-03-22 14:30:22,Mizuho,Neutral,Neutral,main
2024-02-16 18:39:06,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-02-16 14:09:18,Truist Securities,Buy,Buy,main
2024-02-15 14:43:32,Stephens & Co.,Overweight,Overweight,reit
2024-01-24 20:12:16,Raymond James,Strong Buy,Strong Buy,main
2024-01-03 13:43:54,Mizuho,Neutral,Buy,down
2023-12-13 19:11:42,Raymond James,Strong Buy,Strong Buy,main
2023-12-12 14:51:33,Truist Securities,Buy,Buy,main
2023-12-11 12:51:49,Morgan Stanley,Overweight,Equal-Weight,up
2023-12-08 16:39:23,JP Morgan,Neutral,Neutral,main
2023-11-29 15:42:51,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-11-13 15:58:09,JP Morgan,Neutral,Neutral,main
2023-11-10 10:41:32,Wolfe Research,Peer Perform,Outperform,down
2023-10-18 13:55:33,Susquehanna,Positive,Positive,main
2023-10-12 14:32:18,Stephens & Co.,Overweight,Overweight,reit
2023-10-04 15:52:34,UBS,Neutral,Neutral,main
2023-09-18 14:36:08,Mizuho,Buy,Buy,main
2023-09-12 14:17:51,Roth MKM,Neutral,Neutral,reit
2023-08-18 13:46:27,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-08-17 12:50:28,UBS,Neutral,Neutral,main
2023-08-16 15:47:35,Truist Securities,Buy,Buy,reit
2023-08-16 13:37:37,Roth MKM,Neutral,Neutral,reit
2023-08-16 12:32:46,Stephens & Co.,Overweight,Overweight,reit
2023-08-16 10:50:19,Mizuho,Buy,Buy,main
2023-08-07 14:34:25,Truist Securities,Buy,Buy,main
2023-07-24 14:19:49,Raymond James,Strong Buy,Strong Buy,main
2023-07-21 15:50:04,Susquehanna,Positive,Positive,main
2023-07-18 14:23:03,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-07-18 12:30:00,Stephens & Co.,Overweight,Overweight,main
2023-07-11 14:37:47,Citigroup,Neutral,Neutral,reit
2023-06-30 09:55:42,Stephens & Co.,Overweight,,init
2023-06-13 16:37:03,Piper Sandler,Neutral,Neutral,main
2023-06-06 13:11:19,Truist Securities,Buy,Buy,main
2023-05-19 10:49:46,Mizuho,Buy,Buy,main
2023-05-18 12:56:15,Piper Sandler,Neutral,Neutral,main
2023-05-11 12:37:34,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-05-11 11:46:15,Truist Securities,Buy,Buy,main
2023-05-10 11:45:59,Piper Sandler,Neutral,Neutral,main
2023-04-21 14:03:59,Raymond James,Strong Buy,,main
2023-04-21 12:54:04,Susquehanna,Positive,,main
2023-04-21 12:38:04,Goldman Sachs,Buy,,main
2023-04-19 13:31:40,Morgan Stanley,Equal-Weight,,main
2023-04-19 12:22:25,UBS,Neutral,,init
2023-04-12 14:02:34,Citigroup,Neutral,,main
2023-04-10 11:49:40,Mizuho,Buy,,main
2023-03-31 10:56:33,Raymond James,Strong Buy,,main
2023-03-28 10:48:22,TD Cowen,Outperform,Market Perform,up
2023-03-27 12:41:17,Morgan Stanley,Equal-Weight,,main
2023-03-24 12:27:12,Goldman Sachs,Buy,,main
2023-03-01 14:21:37,Wells Fargo,Equal-Weight,,main
2023-02-27 12:01:56,Roth MKM,Neutral,Neutral,main
2023-02-22 10:58:26,Evercore ISI Group,Underperform,In-Line,down
2023-02-14 09:39:57,Goldman Sachs,Buy,Neutral,up
2023-01-26 13:20:48,Raymond James,Strong Buy,,main
2023-01-24 14:08:33,Morgan Stanley,Equal-Weight,,main
2023-01-23 12:47:28,Barclays,Overweight,,main
2023-01-10 13:45:26,Wells Fargo,Equal-Weight,,main
