GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-23 13:04:13,JP Morgan,Neutral,Neutral,main
2024-07-22 13:29:23,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-07-22 12:50:11,Barclays,Equal-Weight,Equal-Weight,main
2024-07-19 16:31:38,Wedbush,Neutral,Neutral,main
2024-07-09 17:16:25,RBC Capital,Sector Perform,Sector Perform,main
2024-07-09 12:40:13,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-06-27 13:55:15,JP Morgan,Neutral,Neutral,main
2024-06-24 16:24:07,Barclays,Equal-Weight,Equal-Weight,main
2024-04-19 16:10:06,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-04-18 13:40:28,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-04-09 14:33:28,RBC Capital,Sector Perform,Sector Perform,main
2024-04-04 11:38:37,JP Morgan,Neutral,Neutral,main
2024-03-08 15:58:58,Goldman Sachs,Sell,Sell,main
2024-03-08 09:49:11,Barclays,Equal-Weight,,init
2024-01-29 20:43:45,Citigroup,Neutral,Neutral,main
2024-01-29 17:16:32,RBC Capital,Sector Perform,Sector Perform,reit
2024-01-29 15:28:37,Wedbush,Neutral,Neutral,main
2024-01-29 14:41:49,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-01-08 15:19:41,UBS,Sell,Neutral,down
2023-12-18 13:43:28,Goldman Sachs,Sell,Sell,main
2023-10-20 14:44:47,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-10-05 14:59:40,JP Morgan,Neutral,Neutral,main
2023-10-04 13:06:08,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-07-26 15:34:36,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2023-07-26 13:54:18,RBC Capital,Sector Perform,Sector Perform,main
2023-07-26 13:27:37,Goldman Sachs,Sell,Sell,main
2023-06-29 16:09:53,JP Morgan,Neutral,Neutral,main
2023-05-19 12:10:34,Goldman Sachs,Sell,Sell,main
2023-04-26 17:05:48,JP Morgan,Neutral,Underweight,up
2023-04-26 14:21:08,Piper Sandler,Neutral,Underweight,up
2023-04-26 13:07:58,RBC Capital,Sector Perform,,main
2023-04-05 12:27:46,Wells Fargo,Equal-Weight,,main
2023-03-30 11:59:55,Goldman Sachs,Sell,,main
2022-12-15 13:02:58,Wells Fargo,Equal-Weight,Overweight,down
2022-12-13 14:41:11,JP Morgan,Underweight,,main
2022-07-01 12:49:21,JP Morgan,Underweight,,main
2022-06-03 13:42:03,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2022-05-09 10:13:09,Piper Sandler,Underweight,Neutral,down
2022-04-25 09:05:34,JP Morgan,Underweight,Neutral,down
2022-04-04 10:56:45,Goldman Sachs,Sell,,main
2022-04-01 09:00:05,JP Morgan,Neutral,Overweight,down
2021-12-06 15:00:29,Morgan Stanley,Equal-Weight,,main
2021-10-22 15:28:56,RBC Capital,Sector Perform,Outperform,down
2021-10-22 09:32:21,Piper Sandler,Neutral,Overweight,down
2021-10-07 11:25:56,Wells Fargo,Overweight,,main
2021-04-29 11:51:10,Morgan Stanley,Equal-Weight,,main
2021-03-18 11:51:36,Morgan Stanley,Equal-Weight,,main
2021-02-24 12:35:31,Morgan Stanley,Equal-Weight,,main
2021-02-19 15:25:55,DA Davidson,Neutral,Buy,down
2021-01-27 13:15:38,Morgan Stanley,Equal-Weight,,main
2021-01-08 16:52:30,UBS,Neutral,Buy,down
2021-01-07 16:03:41,Morgan Stanley,Equal-Weight,,main
2020-12-17 11:37:00,Seaport Global,Buy,,init
2020-12-07 13:15:00,Morgan Stanley,Equal-Weight,,main
2020-11-03 13:06:38,Morgan Stanley,Equal-Weight,,main
2020-10-29 13:03:22,Piper Sandler,Overweight,,main
2020-09-23 11:07:08,Compass Point,Buy,Neutral,up
2020-07-30 12:25:26,Wedbush,Neutral,,main
2020-07-30 09:33:20,Piper Sandler,Overweight,Neutral,up
2020-06-29 12:49:18,UBS,Buy,Neutral,up
2020-06-08 11:50:19,B of A Securities,Buy,Neutral,up
2020-06-08 11:46:46,Morgan Stanley,Equal-Weight,,main
2020-05-15 14:41:41,UBS,Neutral,,main
2020-05-13 13:07:22,Compass Point,Neutral,,main
2020-05-06 12:28:15,Morgan Stanley,Equal-Weight,,main
2020-04-30 14:59:16,Wells Fargo,Overweight,,main
2020-04-14 10:12:31,Compass Point,Neutral,,init
2020-04-07 11:46:38,Morgan Stanley,Equal-Weight,,main
2020-03-30 14:33:56,Wells Fargo,Overweight,,main
2020-03-17 13:23:10,Morgan Stanley,Equal-Weight,,main
2020-03-05 12:58:12,Morgan Stanley,Equal-Weight,,main
2019-12-12 13:23:02,Morgan Stanley,Equal-Weight,,main
2019-12-10 13:22:54,RBC Capital,Outperform,,init
2019-10-24 12:17:02,BMO Capital,Outperform,,main
2019-10-24 10:13:04,JP Morgan,Neutral,Underweight,up
2019-10-22 15:39:30,DA Davidson,Buy,,init
2019-10-03 11:57:38,Morgan Stanley,Equal-Weight,,main
2019-09-27 10:20:20,DA Davidson,Buy,,init
2019-04-26 10:49:52,Barclays,Underweight,Overweight,down
2019-03-06 13:25:32,Stephens & Co.,Equal-Weight,Overweight,down
2019-01-10 16:35:44,B of A Securities,Neutral,Buy,down
2018-12-11 12:06:33,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-11-05 15:09:24,BMO Capital,Outperform,Outperform,main
2018-10-25 14:24:32,BMO Capital,Outperform,Outperform,main
2018-10-03 11:58:20,Barclays,Overweight,Overweight,main
2018-09-18 11:18:11,Morgan Stanley,Equal-Weight,Overweight,down
2018-07-31 13:22:59,Morgan Stanley,Overweight,Overweight,main
2018-04-26 12:19:08,Piper Sandler,Buy,Hold,up
2018-03-22 13:20:12,UBS,Neutral,,init
2018-02-07 13:19:20,Hovde Group,Market Perform,Outperform,down
2018-01-24 16:22:43,Barclays,Overweight,Overweight,main
2018-01-24 11:57:02,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2018-01-09 12:15:23,JMP Securities,Market Perform,,init
2017-12-13 16:14:36,Morgan Stanley,Overweight,,main
2017-11-20 12:29:19,BMO Capital,Outperform,Market Perform,up
2017-11-08 13:41:12,Deutsche Bank,Hold,,main
2017-11-01 11:05:49,JP Morgan,Underweight,Neutral,down
2017-06-28 11:22:55,Wedbush,Neutral,,init
2017-04-26 11:40:59,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2017-04-26 11:40:20,JP Morgan,Market Perform,Overweight,down
2017-02-14 14:06:05,Hovde Group,Outperform,Market Perform,up
2016-12-06 11:15:34,Barclays,Overweight,Equal-Weight,up
2016-12-01 14:15:33,FIG Partners,Market Perform,,init
2016-11-01 04:00:00,Hovde Group,Market Perform,Underperform,up
2016-10-11 04:00:00,Barclays,Equal-Weight,,main
2016-08-01 08:28:11,Morgan Stanley,Overweight,,main
2016-07-21 12:52:40,Hovde Group,Market Perform,Outperform,down
2016-07-07 17:37:48,JP Morgan,Overweight,,main
2016-06-29 13:26:55,Piper Sandler,Buy,Hold,up
2016-05-19 10:14:27,Goldman Sachs,Sell,Buy,down
2016-05-06 13:13:27,BMO Capital,Market Perform,Outperform,down
2016-01-25 18:12:45,Deutsche Bank,Hold,,main
2016-01-22 15:28:30,UBS,Buy,,main
2016-01-22 15:09:13,Barclays,Equal-Weight,,main
2016-01-22 14:12:16,Piper Sandler,Buy,Hold,up
2016-01-14 14:11:05,BMO Capital,Outperform,Market Perform,up
2015-11-05 10:19:48,Barclays,Equal-Weight,Overweight,down
2015-10-22 19:11:55,"Keefe, Bruyette& Woods",Market Perform,,main
2015-10-09 17:52:03,Barclays,Overweight,,main
2015-08-07 11:57:01,Goldman Sachs,Buy,,init
2015-07-28 15:00:00,Barclays,Overweight,,main
2015-07-01 10:58:40,JP Morgan,Overweight,Neutral,up
2015-06-16 13:00:00,Barclays,Overweight,,main
2015-04-24 06:42:57,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2015-04-10 13:00:00,Deutsche Bank,Hold,,main
2015-03-20 11:49:53,UBS,Buy,,init
2015-02-05 11:14:52,Barclays,Overweight,,init
2015-01-23 14:00:00,"Keefe, Bruyette & Woods",Outperform,,main
2014-11-25 05:00:00,Guggenheim,Neutral,Buy,down
2014-10-24 13:00:00,"Keefe, Bruyette & Woods",Outperform,,main
2014-10-14 20:00:00,Guggenheim,Buy,,main
2014-09-10 10:00:26,BMO Capital,Market Perform,,init
2014-03-27 10:54:26,Morgan Stanley,Overweight,Equal-Weight,up
2014-02-19 13:00:00,Credit Suisse,Outperform,Neutral,up
2013-10-30 20:00:00,Piper Sandler,Buy,Hold,up
2013-10-23 13:43:29,Piper Sandler,Hold,Buy,down
2013-10-02 11:59:32,Deutsche Bank,Hold,,main
2013-09-04 14:11:02,Guggenheim,Buy,,init
2013-07-26 10:35:10,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2013-04-25 16:22:13,Piper Sandler,Buy,Hold,up
2013-01-04 14:12:14,Deutsche Bank,Hold,,main
2012-11-20 12:47:00,Credit Suisse,Neutral,,init
2012-07-09 13:55:00,Piper Sandler,Hold,,init
