GradeDate,Firm,ToGrade,FromGrade,Action
2024-04-17 12:30:07,Oppenheimer,Outperform,Outperform,main
2024-02-16 15:19:34,Raymond James,Outperform,Outperform,main
2024-02-16 14:28:35,Oppenheimer,Outperform,Outperform,main
2024-02-09 16:07:09,B. Riley Securities,Buy,Buy,main
2023-11-09 13:13:40,Raymond James,Outperform,Outperform,main
2023-09-01 12:26:55,JMP Securities,Market Outperform,Market Outperform,reit
2023-08-24 11:30:54,Raymond James,Outperform,Outperform,main
2023-08-09 13:39:17,Oppenheimer,Outperform,Outperform,reit
2023-08-09 11:44:32,Raymond James,Outperform,Outperform,main
2023-05-11 11:55:09,JMP Securities,Market Outperform,Market Outperform,reit
2023-05-10 11:32:46,Raymond James,Outperform,,main
2023-04-17 12:47:44,Oppenheimer,Outperform,,main
2023-03-27 12:06:36,Craig-Hallum,Buy,,init
2023-02-22 13:36:25,JMP Securities,Market Outperform,,reit
2023-02-16 14:31:42,B. Riley Securities,Buy,,main
2022-11-10 12:12:58,Raymond James,Outperform,,main
2022-10-31 14:08:35,B. Riley Securities,Buy,,main
2022-10-25 11:22:22,Raymond James,Outperform,,main
2022-08-10 11:30:58,Raymond James,Outperform,,main
2022-05-06 11:41:40,Raymond James,Outperform,,main
2022-02-18 12:18:45,Raymond James,Outperform,,main
2021-12-06 13:14:27,William Blair,Outperform,,init
2021-12-06 13:04:56,Oppenheimer,Outperform,,init
2021-12-06 12:41:41,Raymond James,Outperform,,init
2021-12-06 12:07:03,JMP Securities,Market Outperform,,init
2021-12-06 11:17:24,B. Riley Securities,Buy,,init
