quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2023-12-31,-4.64,-3.88,-0.76,-0.19590001
2023-09-30,-3.4,-2.44,-0.96,-0.3934
2023-06-30,-2.08,-3.48,1.4,0.4023
2023-03-31,-3.52,-4.28,0.76,0.1776
