quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-12-31,0.41,0.91,-0.5,-0.5495
2024-09-30,0.8,0.815,-0.01,-0.0184
2024-06-30,0.72,0.695,0.03,0.036
2024-03-31,0.59,0.5275,0.06,0.1185
