GradeDate,Firm,ToGrade,FromGrade,Action
2024-05-13 13:47:27,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-05-13 13:22:15,Benchmark,Buy,Buy,reit
2024-02-26 20:36:51,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-02-09 14:36:41,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-08-08 16:29:56,Guggenheim,Neutral,Neutral,main
2023-08-07 13:50:05,Benchmark,Buy,Buy,reit
2023-02-27 13:46:35,Benchmark,Buy,,reit
2022-11-09 11:17:47,Wells Fargo,Equal-Weight,Overweight,down
2022-08-08 11:58:43,Wells Fargo,Overweight,,main
2022-08-02 12:17:13,Benchmark,Buy,,main
2020-09-25 12:41:14,Benchmark,Buy,,main
2020-08-05 12:22:14,Benchmark,Buy,,main
2020-07-14 10:51:39,Benchmark,Buy,,main
2020-05-11 16:00:18,Benchmark,Buy,,main
2020-04-03 15:49:23,Wells Fargo,Overweight,,main
2019-11-12 13:12:29,Wells Fargo,Outperform,,main
2019-09-24 11:43:43,Wells Fargo,Outperform,,init
2017-10-18 12:43:46,Guggenheim,Neutral,,init
2016-02-29 10:35:43,Wells Fargo,Market Perform,Outperform,down
2015-11-18 12:12:09,Stephens & Co.,Equal-Weight,,init
2015-08-10 15:00:00,Jefferies,Hold,,main
2015-06-29 11:10:43,Jefferies,Hold,,init
2015-06-22 10:39:04,Evercore ISI Group,Hold,,init
2015-06-15 12:36:05,Benchmark,Buy,,main
2015-06-10 10:44:26,Wells Fargo,Outperform,,init
2015-05-28 13:38:26,Sidoti & Co.,Buy,,init
2014-05-13 02:35:36,JP Morgan,Neutral,,main
2014-03-05 13:00:00,JP Morgan,Neutral,,main
2013-02-27 11:09:18,JP Morgan,Neutral,Overweight,down
2012-11-13 13:12:00,Benchmark,Buy,,main
2012-05-10 10:36:00,Benchmark,Buy,Hold,up
2012-02-27 11:47:00,Benchmark,Hold,,main
