GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-05 22:54:53,DA Davidson,Neutral,Neutral,main
2024-08-05 16:47:23,Roth MKM,Neutral,Neutral,main
2024-08-05 12:33:23,Susquehanna,Positive,Positive,main
2024-08-02 18:47:42,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-08-02 18:06:40,JMP Securities,Market Outperform,Market Outperform,main
2024-08-02 17:46:01,UBS,Neutral,Neutral,main
2024-08-02 17:31:38,BMO Capital,Outperform,Outperform,main
2024-08-02 16:22:43,Benchmark,Buy,Buy,main
2024-08-02 15:53:02,Oppenheimer,Outperform,Outperform,main
2024-08-02 15:46:47,Morgan Stanley,Overweight,Overweight,main
2024-08-02 15:44:14,Evercore ISI Group,Outperform,Outperform,main
2024-08-02 14:46:35,Barclays,Equal-Weight,Equal-Weight,main
2024-08-02 14:13:10,Wedbush,Neutral,Neutral,reit
2024-08-02 13:45:36,Piper Sandler,Neutral,Neutral,reit
2024-08-02 13:15:12,JP Morgan,Neutral,Neutral,main
2024-08-02 12:59:11,Truist Securities,Buy,Buy,main
2024-08-02 09:31:59,Needham,Buy,Buy,main
2024-07-30 12:16:49,Benchmark,Buy,Buy,reit
2024-07-26 19:44:57,Redburn Atlantic,Buy,,init
2024-07-23 14:29:01,Argus Research,Hold,,init
2024-07-18 16:57:02,JMP Securities,Market Outperform,Market Outperform,reit
2024-07-16 09:56:20,Wolfe Research,Outperform,,init
2024-07-11 09:32:14,Keybanc,Sector Weight,,init
2024-05-02 23:38:30,Citigroup,Buy,Buy,main
2024-05-02 17:37:35,Roth MKM,Neutral,Neutral,main
2024-05-02 16:21:40,JMP Securities,Market Outperform,Market Outperform,main
2024-05-02 15:32:57,JP Morgan,Neutral,Neutral,main
2024-05-02 14:48:30,BMO Capital,Outperform,Outperform,main
2024-05-02 14:26:09,RBC Capital,Outperform,Outperform,main
2024-05-02 13:36:52,Benchmark,Buy,Buy,main
2024-05-02 13:14:40,Truist Securities,Buy,Buy,main
2024-05-02 13:01:35,Wedbush,Neutral,Neutral,reit
2024-05-02 12:41:56,Oppenheimer,Outperform,Outperform,main
2024-05-02 11:47:06,Needham,Buy,Buy,reit
2024-04-29 12:07:29,Oppenheimer,Outperform,Outperform,main
2024-04-19 11:00:16,Loop Capital,Buy,,init
2024-04-16 16:28:55,Deutsche Bank,Buy,Buy,main
2024-04-11 12:57:46,MoffettNathanson,Buy,Neutral,up
2024-04-04 13:06:34,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-04-04 10:51:55,Benchmark,Buy,,init
2024-03-28 14:31:37,JMP Securities,Market Outperform,Market Outperform,main
2024-03-27 18:29:25,Truist Securities,Buy,Buy,main
2024-03-27 15:05:37,JMP Securities,Market Outperform,Market Outperform,main
2024-03-15 11:31:33,Piper Sandler,Neutral,Underweight,up
2024-03-08 12:02:18,Mizuho,Buy,Buy,main
2024-03-04 10:54:39,RBC Capital,Outperform,Sector Perform,up
2024-02-22 10:59:22,Morgan Stanley,Overweight,Equal-Weight,up
2024-02-20 15:31:13,Goldman Sachs,Neutral,Neutral,main
2024-02-20 14:07:21,Susquehanna,Positive,Positive,main
2024-02-16 23:57:56,Mizuho,Buy,Buy,main
2024-02-16 19:39:20,JMP Securities,Market Outperform,Market Outperform,reit
2024-02-16 18:51:51,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-02-16 18:28:50,UBS,Neutral,Neutral,main
2024-02-16 17:45:30,Goldman Sachs,Neutral,Neutral,main
2024-02-16 17:01:52,RBC Capital,Sector Perform,Sector Perform,main
2024-02-16 16:40:21,BMO Capital,Outperform,Outperform,main
2024-02-16 14:48:06,Wedbush,Neutral,Neutral,main
2024-02-16 14:32:02,Oppenheimer,Outperform,Outperform,main
2024-02-16 14:02:38,Truist Securities,Buy,Buy,main
2024-02-06 17:20:30,JMP Securities,Market Outperform,Market Outperform,main
2024-02-06 12:16:23,Needham,Buy,Buy,reit
2024-01-19 15:51:02,Roth MKM,Neutral,Neutral,main
2024-01-17 17:16:24,Mizuho,Buy,Buy,main
2024-01-09 11:26:40,BMO Capital,Outperform,,init
2024-01-08 11:40:59,Jefferies,Buy,Hold,up
2023-11-16 11:50:04,Deutsche Bank,Buy,,init
2023-11-15 10:42:22,Needham,Buy,Buy,reit
2023-11-03 15:30:00,Truist Securities,Buy,Buy,main
2023-11-02 21:02:02,JP Morgan,Neutral,Neutral,main
2023-11-02 20:30:19,Piper Sandler,Underweight,Underweight,main
2023-11-02 15:07:07,Barclays,Equal-Weight,Equal-Weight,main
2023-11-02 13:37:40,Wedbush,Neutral,Neutral,main
2023-10-24 15:34:41,Seaport Global,Neutral,,init
2023-09-21 14:26:47,JMP Securities,Market Outperform,Market Outperform,reit
2023-09-18 10:03:21,Mizuho,Buy,Neutral,up
2023-09-15 10:56:56,MoffettNathanson,Market Perform,Outperform,down
2023-09-11 08:58:09,Jefferies,Hold,Underperform,up
2023-08-04 15:33:28,Barclays,Equal-Weight,Equal-Weight,main
2023-08-04 13:30:54,Goldman Sachs,Neutral,Neutral,main
2023-08-03 19:50:31,Roth MKM,Neutral,Neutral,main
2023-08-03 15:47:32,Truist Securities,Buy,Buy,main
2023-08-03 14:07:08,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-08-03 13:45:51,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-08-03 13:20:04,Susquehanna,Positive,Positive,main
2023-08-03 12:54:22,Wedbush,Neutral,Neutral,main
2023-08-03 12:33:21,B of A Securities,Buy,Buy,main
2023-08-03 12:15:41,Mizuho,Neutral,Neutral,main
2023-08-03 11:45:17,Oppenheimer,Outperform,Outperform,main
2023-08-03 11:08:22,Barclays,Equal-Weight,Equal-Weight,main
2023-08-03 10:22:02,Needham,Buy,Buy,main
2023-08-01 12:03:33,B of A Securities,Buy,Buy,main
2023-07-31 11:55:37,JMP Securities,Market Outperform,Market Outperform,reit
2023-07-25 16:15:21,Jefferies,Underperform,Underperform,main
2023-06-14 13:19:26,Gordon Haskett,Hold,Buy,down
2023-06-08 16:04:59,Wells Fargo,Equal-Weight,Equal-Weight,init
2023-06-06 08:38:18,Wedbush,Neutral,,init
2023-05-08 08:03:21,DA Davidson,Neutral,,main
2023-05-05 13:30:47,Truist Securities,Buy,,main
2023-05-05 12:46:15,JMP Securities,Market Outperform,,reit
2023-05-05 11:00:28,Needham,Buy,,reit
2023-05-05 09:56:02,Barclays,Equal-Weight,,main
2023-04-21 09:23:47,Roth MKM,Neutral,,init
2023-03-24 12:05:05,JMP Securities,Market Outperform,,reit
2023-02-21 14:26:52,Susquehanna,Positive,,main
2023-02-17 15:07:30,Wells Fargo,Overweight,,main
2023-02-17 14:41:33,Oppenheimer,Outperform,,main
2023-02-17 14:16:43,Morgan Stanley,Equal-Weight,,main
2023-02-17 12:18:02,Mizuho,Neutral,,main
2023-02-17 11:23:41,Needham,Buy,,main
2023-02-14 13:13:13,B of A Securities,Buy,,main
2023-01-30 13:02:57,MoffettNathanson,Outperform,,init
2023-01-27 11:06:24,Needham,Buy,,main
2023-01-26 13:25:21,JP Morgan,Neutral,,main
2023-01-19 12:57:20,Wells Fargo,Overweight,,main
2023-01-18 13:53:08,Morgan Stanley,Equal-Weight,,main
2023-01-09 09:58:42,Jefferies,Underperform,,init
2023-01-09 09:52:10,Piper Sandler,Underweight,Neutral,down
2023-01-05 12:32:46,Mizuho,Neutral,,main
2022-12-02 11:47:32,RBC Capital,Sector Perform,Outperform,down
2022-11-07 13:22:24,Oppenheimer,Outperform,Perform,up
2022-11-07 13:01:48,Goldman Sachs,Neutral,,main
2022-11-04 16:52:30,Mizuho,Neutral,,main
2022-11-04 14:40:10,DA Davidson,Neutral,,main
2022-11-04 13:14:52,RBC Capital,Outperform,,main
2022-11-04 12:37:59,Morgan Stanley,Equal-Weight,,main
2022-11-04 10:51:03,Needham,Buy,,main
2022-10-24 12:57:59,Truist Securities,Buy,,main
2022-08-05 11:47:59,Evercore ISI Group,Outperform,,main
2022-08-05 11:39:27,Barclays,Equal-Weight,,main
2022-08-05 11:35:07,RBC Capital,Outperform,,main
2022-08-05 11:05:56,Citigroup,Buy,,main
2022-07-07 11:09:40,Citigroup,Buy,,main
2022-06-29 14:00:28,JP Morgan,Neutral,,main
2022-06-27 10:33:23,Needham,Buy,,main
2022-06-06 10:40:05,Raymond James,Market Perform,,init
2022-06-03 13:14:55,DA Davidson,Neutral,,main
2022-06-02 14:23:20,JMP Securities,Market Outperform,,main
2022-06-02 12:19:22,Truist Securities,Buy,,main
2022-06-02 11:56:10,Evercore ISI Group,Outperform,,main
2022-05-24 09:46:06,Bernstein,Outperform,,init
2022-05-06 13:52:53,RBC Capital,Outperform,,main
2022-05-06 13:34:40,Mizuho,Neutral,,main
2022-05-06 11:21:10,Citigroup,Buy,,main
2022-05-06 10:41:26,Needham,Buy,,main
2022-04-25 12:08:39,Morgan Stanley,Equal-Weight,,init
2022-04-20 09:28:59,Citigroup,Buy,,init
2022-02-17 15:34:01,JMP Securities,Market Outperform,,main
2022-02-17 12:14:00,JP Morgan,Neutral,,main
2022-02-17 11:54:02,Needham,Buy,,main
2022-02-17 11:53:36,RBC Capital,Outperform,,main
2022-02-08 12:36:31,Mizuho,Neutral,,main
2022-01-19 13:13:36,Northcoast Research,Neutral,,init
2022-01-12 09:42:07,Evercore ISI Group,Outperform,In-Line,up
2021-12-15 19:55:55,JP Morgan,Neutral,,main
2021-12-02 13:10:10,UBS,Neutral,,init
2021-12-01 11:43:43,Gordon Haskett,Buy,Hold,up
2021-11-10 14:41:42,DA Davidson,Neutral,,main
2021-11-10 13:36:37,RBC Capital,Outperform,,main
2021-11-10 12:54:37,Mizuho,Neutral,,main
2021-11-10 11:38:59,Needham,Buy,,main
2021-11-10 11:23:31,Gordon Haskett,Hold,Buy,down
2021-10-18 13:56:49,JMP Securities,Market Outperform,,main
2021-10-06 13:10:04,Truist Securities,Buy,,main
2021-10-01 10:43:16,Needham,Buy,,main
2021-09-16 10:54:02,B of A Securities,Buy,Neutral,up
2021-09-13 10:11:44,Goldman Sachs,Neutral,,init
2021-08-17 13:31:10,Susquehanna,Positive,,main
2021-08-13 13:58:04,RBC Capital,Outperform,,main
2021-08-13 13:51:26,Barclays,Equal-Weight,,main
2021-08-13 11:59:52,Wells Fargo,Overweight,,main
2021-08-13 10:55:36,JMP Securities,Market Outperform,,main
2021-08-13 10:25:08,Needham,Buy,,main
2021-08-02 11:15:39,Gordon Haskett,Buy,,init
2021-06-29 11:51:18,Wells Fargo,Overweight,,main
2021-06-22 11:25:14,Needham,Buy,,main
2021-05-19 15:06:56,DA Davidson,Neutral,,main
2021-05-14 13:15:23,Wells Fargo,Overweight,Equal-Weight,up
2021-05-14 11:20:43,Truist Securities,Buy,Hold,up
2021-04-27 10:05:24,Needham,Buy,,init
2021-04-06 12:00:49,Evercore ISI Group,In-Line,,init
2021-04-01 11:06:15,Wolfe Research,Outperform,,init
2021-03-01 15:07:29,DA Davidson,Neutral,,main
2021-02-26 16:48:29,Mizuho,Neutral,,main
2021-02-22 16:51:47,Truist Securities,Hold,,main
2021-01-27 11:10:42,Wells Fargo,Equal-Weight,,init
2021-01-15 13:46:06,Truist Securities,Hold,,init
2021-01-04 16:49:45,UBS,Neutral,,init
2021-01-04 16:46:07,Deutsche Bank,Buy,,init
2021-01-04 14:16:10,B of A Securities,Neutral,,init
2021-01-04 13:09:16,William Blair,Outperform,,init
2021-01-04 13:08:16,Mizuho,Neutral,,init
2021-01-04 13:06:52,Barclays,Equal-Weight,,init
2021-01-04 11:35:44,JMP Securities,Market Outperform,,init
2021-01-04 11:34:29,Goldman Sachs,Neutral,,init
2021-01-04 11:32:09,Piper Sandler,Neutral,,init
2021-01-04 10:37:20,JP Morgan,Neutral,,init
2021-01-04 10:31:27,RBC Capital,Sector Perform,,init
2021-01-04 10:08:32,Needham,Buy,,init
2020-12-18 13:55:43,Susquehanna,Positive,,init
