quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,2.59,2.5072,0.08,0.033
2025-03-31,1.86,1.82785,0.03,0.0176
2024-12-31,2.66,3.15662,-0.5,-0.1573
2024-09-30,2.18,2.47952,-0.3,-0.120799996
