quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.2567,-0.09333,-0.16,-1.7505001
2025-03-31,-0.17,-0.14333,-0.03,-0.1861
2024-12-31,0.0139,0.02233,-0.01,-0.3775
2024-09-30,-0.1825,-0.1095,-0.07,-0.6667
