GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-23 13:11:07,JP Morgan,Neutral,Neutral,main
2024-07-23 11:52:37,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-07-22 16:45:22,B of A Securities,Buy,Buy,main
2024-07-19 20:34:38,UBS,Buy,Buy,main
2024-07-19 19:11:24,Barclays,Overweight,Overweight,main
2024-07-19 16:04:34,RBC Capital,Underperform,Underperform,main
2024-07-19 12:31:54,JMP Securities,Market Outperform,Market Outperform,main
2024-07-15 14:40:14,Evercore ISI Group,Outperform,Outperform,main
2024-07-12 15:39:26,Barclays,Overweight,Overweight,main
2024-07-02 11:43:16,Citigroup,Neutral,Buy,down
2024-05-17 18:14:31,Citigroup,Buy,Buy,main
2024-05-07 13:08:13,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-04-19 18:06:07,BTIG,Buy,Buy,main
2024-04-19 17:03:47,B of A Securities,Buy,Buy,main
2024-04-19 16:59:06,RBC Capital,Underperform,Underperform,main
2024-04-19 14:27:24,Jefferies,Hold,Hold,main
2024-04-19 12:30:41,Barclays,Overweight,Overweight,main
2024-04-19 11:32:25,UBS,Buy,Buy,main
2024-04-18 13:22:21,Wedbush,Underperform,Underperform,reit
2024-04-16 09:53:39,BTIG,Buy,Buy,main
2024-04-05 15:43:27,Citigroup,Buy,Buy,main
2024-04-04 14:04:32,Barclays,Overweight,Overweight,main
2024-04-02 15:28:22,Wedbush,Underperform,Neutral,down
2024-02-01 14:11:48,Raymond James,Outperform,Outperform,main
2024-01-24 17:15:17,JMP Securities,Market Outperform,Market Outperform,main
2024-01-24 16:11:47,RBC Capital,Underperform,Underperform,reit
2024-01-24 14:49:54,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-01-23 12:48:02,Wedbush,Neutral,Neutral,reit
2024-01-22 10:03:37,Seaport Global,Neutral,Buy,down
2024-01-11 13:10:51,Goldman Sachs,Buy,Buy,main
2023-12-13 11:00:52,Barclays,Overweight,Overweight,main
2023-12-13 09:10:28,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2023-11-27 14:33:06,Jefferies,Hold,,init
