quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.1495,0.145,0.0,0.031
2025-03-31,0.1269,0.14,-0.01,-0.0936
2024-12-31,0.1294,0.13,-0.0,-0.0046
2024-09-30,0.389,0.33,0.06,0.17879999
