quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-03-31,-0.2936,-0.41,0.12,0.2839
2023-12-31,-0.0607,0.02,-0.08,-4.035
2023-09-30,-0.19893,-0.175,-0.02,-0.1367
2023-06-30,-0.55426,-0.665,0.11,0.1665
