quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.03,0.03,0.0,0.0
2025-03-31,0.02,0.03,-0.01,-0.33330002
2024-12-31,0.12593,0.06,0.07,1.0988
2024-09-30,0.17267,-0.01,0.18,18.267
