GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-08 10:21:48,HC Wainwright & Co.,Buy,Buy,reit
2024-06-10 15:30:17,William Blair,Outperform,,init
2024-05-16 15:58:39,Canaccord Genuity,Buy,Buy,main
2024-05-15 15:51:49,HC Wainwright & Co.,Buy,Buy,reit
2024-03-21 16:50:57,Chardan Capital,Buy,Buy,reit
2024-03-20 11:42:58,Canaccord Genuity,Buy,Buy,main
2024-03-19 11:08:51,HC Wainwright & Co.,Buy,Buy,reit
2023-11-30 13:44:01,Leerink Partners,Outperform,,init
2023-10-09 10:25:17,HC Wainwright & Co.,Buy,Buy,reit
2023-08-14 08:36:19,Chardan Capital,Buy,Buy,reit
2023-08-11 11:49:25,Canaccord Genuity,Buy,Buy,main
2023-08-10 14:46:32,Morgan Stanley,Overweight,Overweight,main
2023-08-10 11:36:30,HC Wainwright & Co.,Buy,Buy,reit
2023-05-12 09:25:38,Chardan Capital,Buy,Buy,main
2023-05-11 10:43:06,HC Wainwright & Co.,Buy,Buy,reit
2023-03-09 13:17:12,Chardan Capital,Buy,,main
2023-03-09 11:15:26,HC Wainwright & Co.,Buy,,main
2023-01-24 14:31:11,Morgan Stanley,Overweight,,main
2022-11-11 13:24:17,Chardan Capital,Buy,,main
2022-11-08 09:56:16,Canaccord Genuity,Buy,,init
2022-08-11 11:41:35,Chardan Capital,Buy,,main
2022-06-15 10:17:57,HC Wainwright & Co.,Buy,,init
2022-05-17 12:20:38,Morgan Stanley,Overweight,,main
2021-08-24 11:24:12,Cowen & Co.,Outperform,,init
2021-08-24 11:23:09,Morgan Stanley,Overweight,,init
2021-08-24 10:03:25,Chardan Capital,Buy,,init
2021-08-24 09:15:10,Piper Sandler,Overweight,,init
