quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,2.32,2.20167,0.12,0.0537
2025-03-31,2.87,2.7719,0.1,0.0354
2024-12-31,2.74,2.5658,0.17,0.0679
2024-09-30,2.89,2.7738,0.12,0.0419
