quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.4625,0.478,0.98,2.0596
2025-03-31,0.8353,0.59,0.25,0.4158
2024-12-31,0.7145,0.93167,-0.22,-0.2331
2024-09-30,0.8902,1.09,-0.2,-0.1833
