GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-06 12:54:42,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-07-10 12:48:36,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2024-05-08 13:49:41,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-04-09 14:39:34,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-03-26 14:35:09,B. Riley Securities,Buy,Buy,reit
