quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.11,0.04055,0.07,1.7127
2025-03-31,0.0304,-0.05,0.08,1.608
2024-12-31,0.0291,-0.05,0.08,1.582
2024-09-30,0.06443,0.04,0.02,0.6108
