quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.15,-0.16,0.01,0.0625
2025-03-31,-0.18,-0.15,-0.03,-0.2
2024-12-31,-0.18,-0.19,0.01,0.052600004
2024-09-30,-0.19,-0.17,-0.02,-0.1176
