quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,0.07,0.04621,0.02,0.5148
2025-01-31,0.12,0.05404,0.07,1.2206
2024-10-31,0.02,-0.00537,0.03,4.7244
2024-07-31,0.09,-0.03176,0.12,3.8338
