GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-29 14:49:27,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2023-05-02 12:11:42,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-06 13:32:13,"Keefe, Bruyette & Woods",Market Perform,,main
2022-04-29 11:17:50,Piper Sandler,Neutral,Overweight,down
2020-09-28 13:14:53,Piper Sandler,Overweight,,main
2020-05-05 09:09:23,Piper Sandler,Overweight,Neutral,up
2018-05-01 12:44:26,Piper Sandler,Hold,Buy,down
2016-08-17 11:22:18,"Keefe, Bruyette & Woods",Market Perform,,main
2016-05-02 10:58:15,Raymond James,Market Perform,Outperform,down
2015-08-25 10:07:45,Raymond James,Outperform,Market Perform,up
2015-08-03 19:52:52,Stifel,Market Perform,,main
2015-02-05 14:00:00,"Keefe, Bruyette & Woods",Market Perform,,main
2014-10-29 13:00:00,"Keefe, Bruyette & Woods",Market Perform,,main
2013-07-30 12:27:12,Raymond James,Market Perform,Outperform,down
