GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-23 16:11:19,Small Cap Consumer Research,Buy,Buy,reit
2024-07-09 14:03:50,Small Cap Consumer Research,Buy,Buy,reit
2024-07-08 12:03:30,Small Cap Consumer Research,Buy,Buy,reit
2024-06-25 12:16:11,Small Cap Consumer Research,Buy,Buy,reit
2024-05-31 09:30:42,Small Cap Consumer Research,Buy,Buy,reit
2024-05-23 16:51:15,Small Cap Consumer Research,Buy,Buy,reit
2024-05-21 12:25:30,Small Cap Consumer Research,Buy,Buy,reit
2024-04-23 12:10:45,Small Cap Consumer Research,Buy,Buy,reit
2024-04-15 12:09:47,Small Cap Consumer Research,Buy,Buy,reit
2024-03-15 13:11:19,DA Davidson,Buy,Buy,main
2024-03-14 19:30:18,Small Cap Consumer Research,Buy,Buy,main
2024-03-07 13:04:47,Small Cap Consumer Research,Buy,Buy,main
2023-12-01 16:02:50,DA Davidson,Buy,Buy,main
2023-09-20 08:34:46,DA Davidson,Buy,,init
2023-09-11 13:37:57,Northland Capital Markets,Outperform,,init
2023-08-21 16:05:32,Small Cap Consumer Research,Buy,Buy,reit
2023-05-25 17:07:17,Small Cap Consumer Research,Buy,,reit
2023-04-25 17:02:17,Small Cap Consumer Research,Buy,,reit
2023-03-28 12:33:07,Small Cap Consumer Research,Buy,,reit
2023-03-09 18:54:02,Small Cap Consumer Research,Buy,,reit
2023-03-06 16:22:38,Small Cap Consumer Research,Buy,,reit
2023-02-28 13:17:03,Small Cap Consumer Research,Buy,,reit
2022-01-12 13:01:28,Small Cap Consumer Research,Buy,,main
2021-12-01 16:48:12,Small Cap Consumer Research,Buy,,main
2021-08-26 15:11:21,Small Cap Consumer Research,Buy,,main
2021-07-27 13:17:28,Small Cap Consumer Research,Buy,,main
2021-05-26 16:19:26,Small Cap Consumer Research,Buy,,main
2019-06-05 12:08:19,Small Cap Consumer Research,Buy,,init
2017-09-13 10:49:09,Jefferies,Buy,,init
2017-02-17 11:41:44,Piper Sandler,Neutral,Overweight,down
2016-01-05 12:01:43,BMO Capital,Market Perform,Outperform,down
2015-12-14 13:51:55,Guggenheim,Neutral,,init
2015-08-25 19:01:27,Sidoti & Co.,Buy,Neutral,up
2015-01-28 14:52:46,Dougherty & Co.,Buy,,init
2014-08-04 09:51:10,BMO Capital,Outperform,Market Perform,up
2014-06-05 10:15:35,Piper Sandler,Overweight,,init
2014-03-31 12:00:00,Craig-Hallum,Buy,,init
2012-03-05 12:23:00,BMO Capital,Market Perform,Outperform,down
