quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,-0.21,-0.24783,0.04,0.1526
2024-06-30,-0.3,-0.37967,0.08,0.20979999
2024-03-31,-0.4975,-0.44857,-0.05,-0.1091
2023-12-31,-0.71,-0.473,-0.24,-0.5011
