quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.2218,-0.26797,0.05,0.1723
2025-03-31,-0.28,-0.295,0.01,0.0508
2024-12-31,-0.28,-0.32343,0.04,0.13430001
2024-09-30,-0.2656,-0.33,0.06,0.19520001
