quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-06-30,0.01,0.02,-0.01,-0.5
2024-03-31,0.01,0.04,-0.03,-0.75
2023-12-31,0.04,0.02,0.02,1.0
2023-09-30,0.0037,0.03,-0.03,-0.8767
