quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.46,-0.35667,-0.1,-0.2897
2025-03-31,-0.5,-0.59667,0.1,0.162
2024-12-31,-0.08,-0.11,0.03,0.2727
2024-09-30,-0.09,-0.16333,0.07,0.449
