GradeDate,Firm,ToGrade,FromGrade,Action
2024-06-07 18:02:39,Barclays,Overweight,Overweight,main
2024-06-07 11:13:48,HC Wainwright & Co.,Buy,Buy,main
2023-12-06 11:35:04,Barclays,Overweight,Overweight,main
2023-11-13 23:06:28,HC Wainwright & Co.,Buy,Buy,main
2023-11-08 14:13:33,Wedbush,Outperform,Outperform,reit
2023-08-07 10:21:46,HC Wainwright & Co.,Buy,Buy,main
2023-08-01 10:15:06,HC Wainwright & Co.,Buy,Buy,reit
2023-06-15 12:09:42,JP Morgan,Overweight,Overweight,main
2023-06-08 10:13:27,HC Wainwright & Co.,Buy,Buy,reit
2023-06-07 12:16:55,Wedbush,Outperform,Outperform,reit
2023-06-07 08:10:51,EF Hutton,Buy,Buy,reit
2023-06-05 10:20:27,HC Wainwright & Co.,Buy,Buy,main
2023-06-05 08:05:58,EF Hutton,Buy,Buy,reit
2023-05-26 11:12:22,EF Hutton,Buy,Buy,reit
2023-05-22 11:53:20,Wedbush,Outperform,Outperform,reit
2023-02-10 17:08:01,HC Wainwright & Co.,Buy,,reit
2023-01-05 09:34:45,EF Hutton,Buy,,init
2022-12-12 12:42:17,BMO Capital,Outperform,,main
2022-12-07 19:33:48,SVB Leerink,Outperform,,main
2022-11-04 10:55:22,HC Wainwright & Co.,Buy,,main
2022-10-14 11:41:37,BMO Capital,Outperform,,main
2022-10-03 10:20:49,SVB Leerink,Outperform,,main
2022-08-16 10:44:59,Piper Sandler,Overweight,,main
2022-08-05 13:46:21,SVB Leerink,Outperform,,main
2022-05-24 12:31:45,Wedbush,Outperform,,main
2022-05-20 08:28:27,SVB Leerink,Outperform,,main
2022-04-04 14:10:28,JP Morgan,Overweight,,main
2022-03-18 13:10:21,BMO Capital,Outperform,,main
2021-11-19 11:41:32,Piper Sandler,Overweight,,init
2021-08-23 10:13:46,SVB Leerink,Outperform,,main
2021-08-09 08:46:47,SVB Leerink,Outperform,,main
2021-02-05 14:27:28,HC Wainwright & Co.,Buy,,main
2021-02-04 18:26:00,SVB Leerink,Outperform,,main
2020-11-17 14:28:14,BTIG,Buy,,init
2020-11-10 11:35:20,HC Wainwright & Co.,Buy,,main
2020-11-06 12:27:43,BMO Capital,Outperform,,main
2020-10-15 15:51:29,BMO Capital,Outperform,,main
2020-10-15 10:40:29,HC Wainwright & Co.,Buy,Neutral,up
2020-10-15 08:53:10,SVB Leerink,Outperform,,main
2020-08-07 15:30:54,SVB Leerink,Outperform,,main
2020-07-01 11:02:06,HC Wainwright & Co.,Neutral,Buy,down
2020-06-04 10:39:39,HC Wainwright & Co.,Buy,,main
2020-05-05 09:17:24,Barclays,Overweight,,init
2020-01-21 12:54:01,HC Wainwright & Co.,Buy,,main
2019-09-04 10:25:57,Roth Capital,Buy,,init
2019-07-23 10:15:33,Chardan Capital,Buy,,init
2019-07-12 10:28:31,JP Morgan,Overweight,Neutral,up
2019-07-08 11:40:20,HC Wainwright & Co.,Buy,,init
2019-04-25 11:41:15,Wedbush,Outperform,,init
2019-01-23 13:17:20,JP Morgan,Neutral,Overweight,down
2018-08-14 11:39:46,BMO Capital,Outperform,,init
2018-08-14 11:27:26,JP Morgan,Overweight,,init
