quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.78,0.78199,-0.0,-0.0025
2025-03-31,0.62333,0.66025,-0.04,-0.0559
2024-12-31,0.63333,0.65084,-0.02,-0.0269
2024-09-30,0.76067,0.76927,-0.01,-0.0112
