GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-05 10:33:04,Compass Point,Buy,Neutral,up
2024-03-14 13:21:21,Truist Securities,Hold,Hold,main
2024-02-23 13:48:26,Stifel,Buy,Buy,main
2024-01-10 10:31:40,Wolfe Research,Outperform,,init
2023-12-22 13:41:28,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-12-08 12:03:47,Wells Fargo,Equal-Weight,Overweight,down
2023-11-13 14:58:21,Wells Fargo,Overweight,Overweight,main
2023-11-07 13:37:39,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-09-15 13:35:26,Truist Securities,Hold,Hold,main
2023-08-25 14:18:46,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-07-12 13:54:25,Wells Fargo,Overweight,Overweight,main
2023-06-27 12:23:39,Morgan Stanley,Equal-Weight,Equal-Weight,reit
2023-03-30 10:39:07,Wells Fargo,Overweight,Equal-Weight,up
2023-03-27 16:10:15,Citigroup,Neutral,,main
2023-02-07 14:20:12,Morgan Stanley,Equal-Weight,,main
2023-02-02 14:45:56,Wells Fargo,Equal-Weight,,main
2023-01-18 13:51:06,Morgan Stanley,Equal-Weight,,main
2022-12-05 13:23:17,Morgan Stanley,Equal-Weight,,init
2022-10-18 12:15:20,Evercore ISI Group,Outperform,In-Line,up
2022-08-29 10:21:56,Wells Fargo,Equal-Weight,Overweight,down
2022-07-07 11:02:41,Barclays,Overweight,,main
2022-06-01 14:18:30,Truist Securities,Hold,,main
2022-05-18 12:09:46,Deutsche Bank,Hold,,main
2022-05-10 12:35:10,Morgan Stanley,Equal-Weight,,main
2022-04-06 11:57:06,Goldman Sachs,Sell,,main
2022-03-10 12:13:44,Wells Fargo,Overweight,,main
2022-01-10 10:50:19,Raymond James,Market Perform,Outperform,down
2021-10-19 09:17:12,Evercore ISI Group,In-Line,Underperform,up
2021-10-18 13:40:08,Wells Fargo,Overweight,,main
2021-08-17 11:41:43,Truist Securities,Hold,Sell,up
2021-08-13 13:03:39,Raymond James,Outperform,,main
2021-05-17 11:58:40,Morgan Stanley,Equal-Weight,,main
2021-04-28 11:20:55,Barclays,Overweight,,main
2021-03-02 12:23:14,Raymond James,Outperform,,main
