quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,0.47,0.4761,-0.01,-0.0128
2025-01-31,0.42,0.44291,-0.02,-0.0517
2024-10-31,0.49,0.50693,-0.02,-0.0334
2024-07-31,0.61,0.60465,0.01,0.0088
