GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-15 15:37:14,Barrington Research,Outperform,Outperform,main
2024-05-28 15:10:23,Barrington Research,Outperform,Outperform,main
2024-05-10 14:43:46,Barrington Research,Outperform,Outperform,main
2024-05-09 12:05:39,Barrington Research,Outperform,Outperform,main
2024-04-02 15:42:56,Barrington Research,Outperform,Outperform,main
2024-04-01 18:22:19,Noble Capital Markets,Outperform,Outperform,main
2024-04-01 18:22:07,Noble Capital Markets,Outperform,Outperform,main
2024-03-20 12:03:46,Guggenheim,Buy,Buy,main
2024-03-15 17:25:57,Barrington Research,Outperform,Outperform,reit
2023-08-11 17:10:15,Barrington Research,Outperform,Outperform,reit
2023-05-25 15:56:47,Barrington Research,Outperform,Outperform,reit
2023-03-10 18:51:39,Barrington Research,Outperform,,reit
2021-01-27 15:45:27,Barrington Research,Outperform,Market Perform,up
2017-11-08 14:19:13,Stephens & Co.,Equal-Weight,Overweight,down
2017-09-29 12:47:47,B of A Securities,Underperform,Buy,down
2017-01-03 16:52:57,Barrington Research,Market Perform,Outperform,down
2016-08-05 14:55:05,Jefferies,Buy,,main
2015-12-11 13:08:57,Stephens & Co.,Overweight,,init
2015-01-28 13:01:19,Barrington Research,Outperform,,init
2014-08-18 20:00:00,Jefferies,Buy,,init
