quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.19,1.29943,-1.11,-0.8538
2025-03-31,2.4375,1.96244,0.48,0.24209999
2024-12-31,4.66,3.49197,1.17,0.3345
2024-09-30,9.3429,7.20638,2.14,0.2965
