quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.44,1.40054,0.04,0.028199999
2025-03-31,0.57,0.38559,0.18,0.4783
2024-12-31,1.45,1.20153,0.25,0.2068
2024-09-30,2.44,2.84218,-0.4,-0.1415
