GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 16:16:18,Deutsche Bank,Hold,Hold,main
2024-07-22 14:27:34,Oppenheimer,Outperform,Outperform,main
2024-07-11 21:37:24,JP Morgan,Neutral,Neutral,main
2024-07-02 12:43:13,Truist Securities,Buy,Buy,main
2024-06-28 10:13:18,Raymond James,Outperform,,init
2024-06-26 14:55:46,Citigroup,Neutral,,init
2024-05-20 17:19:06,DA Davidson,Buy,Buy,main
2024-05-17 16:20:25,TD Cowen,Hold,Hold,main
2024-05-17 15:42:27,JP Morgan,Neutral,Neutral,main
2024-05-17 13:05:58,Oppenheimer,Outperform,Outperform,main
2024-05-17 12:29:55,Stifel,Buy,Buy,main
2024-05-16 17:29:18,Oppenheimer,Outperform,Outperform,main
2024-04-12 15:09:47,JP Morgan,Neutral,Neutral,main
2024-03-14 09:40:35,Truist Securities,Buy,,init
2024-02-20 15:54:12,Evercore ISI Group,In-Line,In-Line,main
2024-02-16 20:33:30,Deutsche Bank,Hold,Hold,main
2024-02-16 18:48:52,Wells Fargo,Overweight,Overweight,main
2024-02-16 17:14:09,Citigroup,Buy,Buy,main
2024-02-16 15:09:33,Stifel,Buy,Buy,main
2024-01-08 16:56:46,Morgan Stanley,Overweight,,init
2024-01-08 15:39:21,Melius Research,Hold,Buy,down
2023-12-04 17:58:16,JP Morgan,Neutral,Neutral,main
2023-11-27 16:26:31,Canaccord Genuity,Hold,Hold,main
2023-09-22 09:28:16,Canaccord Genuity,Hold,Buy,down
2023-09-19 09:44:08,Evercore ISI Group,In-Line,Outperform,down
2023-09-15 09:48:21,HSBC,Buy,,init
2023-08-21 15:33:58,Deutsche Bank,Hold,Hold,main
2023-08-21 13:34:57,Stifel,Buy,Buy,main
2023-08-21 12:31:13,Oppenheimer,Outperform,Outperform,main
2023-08-21 11:54:55,UBS,Neutral,Neutral,main
2023-08-21 11:36:54,Credit Suisse,Outperform,Outperform,main
2023-08-21 11:01:21,JP Morgan,Neutral,Neutral,main
2023-08-09 16:16:58,Deutsche Bank,Hold,Hold,main
2023-07-25 15:02:39,DA Davidson,Buy,Buy,main
2023-07-18 16:27:07,Citigroup,Buy,Buy,main
2023-06-28 10:44:07,Canaccord Genuity,Buy,,init
2023-06-05 11:57:26,BMO Capital,Market Perform,Market Perform,main
2023-05-24 09:31:58,Citigroup,Buy,Buy,main
2023-05-22 14:00:45,Deutsche Bank,Hold,Hold,main
2023-05-22 12:47:42,DA Davidson,Buy,Buy,main
2023-05-22 12:42:07,Oppenheimer,Outperform,Outperform,main
2023-05-22 12:06:02,Morgan Stanley,Overweight,Overweight,main
2023-05-22 11:27:59,Stifel,Buy,Buy,main
2023-05-22 11:25:45,Baird,Outperform,Outperform,main
2023-05-22 10:38:39,Wells Fargo,Overweight,Overweight,main
2023-05-22 09:17:06,B of A Securities,Neutral,Neutral,main
2023-05-15 11:19:20,Bernstein,Market Perform,Market Perform,main
