quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.14,0.04,0.1,2.5
2025-03-31,-0.14,-0.03,-0.11,-3.6667001
2024-12-31,0.02,0.0775,-0.06,-0.7419
2024-09-30,0.02,0.0975,-0.08,-0.7949
