quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.01,-0.055,0.07,1.1818
2025-03-31,-0.09,-0.1,0.01,0.1
2024-12-31,-0.09,-0.0871,-0.0,-0.033299997
2024-09-30,-0.09,-0.1,0.01,0.1
