GradeDate,Firm,ToGrade,FromGrade,Action
2024-05-07 12:05:13,Oppenheimer,Outperform,Outperform,main
2024-04-01 15:15:29,Cantor Fitzgerald,Overweight,,reit
2024-03-27 17:20:34,Mizuho,Neutral,Neutral,main
2024-03-20 11:13:01,Oppenheimer,Outperform,Outperform,main
2023-09-07 14:42:01,Cantor Fitzgerald,Overweight,Overweight,reit
2023-06-16 13:15:00,Mizuho,Neutral,Neutral,reit
2023-05-30 11:06:43,Ladenburg Thalmann,Buy,Buy,main
2023-05-09 11:27:47,Cantor Fitzgerald,Overweight,,main
2023-03-30 12:23:12,Mizuho,Neutral,,reit
2022-10-07 12:37:16,Ladenburg Thalmann,Buy,,init
2021-12-03 14:11:26,Cantor Fitzgerald,Overweight,,main
2021-12-01 15:24:11,Jefferies,Buy,,init
2021-08-03 11:04:32,Mizuho,Neutral,,main
2021-07-16 10:08:41,HC Wainwright & Co.,Buy,,main
2021-05-27 11:27:33,Cantor Fitzgerald,Overweight,,init
2021-03-26 10:22:50,HC Wainwright & Co.,Buy,,main
2021-02-10 11:53:10,Mizuho,Neutral,Buy,down
2020-10-06 10:27:35,HC Wainwright & Co.,Buy,,main
2020-03-13 12:46:09,Wedbush,Outperform,,main
2020-03-10 11:27:20,HC Wainwright & Co.,Buy,,init
2019-09-12 11:19:11,Mizuho,Buy,,init
2019-05-29 11:23:57,Roth Capital,Buy,,init
2018-06-05 10:20:12,Jefferies,Buy,,init
2017-08-24 09:56:32,Credit Suisse,Neutral,Underperform,up
2017-08-03 11:33:22,Wedbush,Outperform,,init
2017-05-01 10:51:44,Credit Suisse,Underperform,Outperform,down
2016-04-19 10:49:49,BTIG,Buy,,init
2016-04-18 12:24:02,Cantor Fitzgerald,Buy,,init
2016-04-18 10:58:39,Guggenheim,Buy,,init
2016-04-18 09:56:25,Credit Suisse,Outperform,,init
